iteration,maxIt,threshold,trainPct,minInliers,bestModelCount,numPoints,n,d,noise,outlierRatio,outlierStrength,saltAndPepper,metric,variation,weighted_average,r2_regression,r2_orthogonal,mse_regression,mse_orthogonal,timeMs
125,100,0.1,0.2,100,1,500,4,3,0,0.5,2.5,1,0,3,0,-0.599524,0.660115,1.31001,1.05718,24.7888
126,100,0.1,0.2,100,1,500,4,3,0,0.5,2.5,1,1,1,0,1,1,3.13739e-31,-9.95656e-17,149.82
126,100,0.1,0.2,100,1,500,4,3,0,0.5,2.5,1,1,2,0,-77.1911,-5.51876,30.3544,18.75,146.209
126,100,0.1,0.2,100,1,500,4,3,0,0.5,2.5,1,1,3,0,-3.68332,0.663784,1.8181,0.967063,28.4465
127,100,0.1,0.2,100,1,500,4,3,0,0.5,2.5,0,0,1,0,1,1,1.41985e-29,-5.18781e-16,164.911
127,100,0.1,0.2,100,1,500,4,3,0,0.5,2.5,0,0,2,0,1,1,7.67366e-31,-3.95517e-16,157.467
127,100,0.1,0.2,100,1,500,4,3,0,0.5,2.5,0,0,3,0,-0.120815,0.655167,1.00284,0.966692,18.1488
128,100,0.1,0.2,100,1,500,4,3,0,0.5,2.5,0,1,1,0,1,1,2.91866e-29,-6.38378e-16,188.045
128,100,0.1,0.2,100,1,500,4,3,0,0.5,2.5,0,1,2,0,1,1,1.69737e-30,-6.82742e-16,189.265
128,100,0.1,0.2,100,1,500,4,3,0,0.5,2.5,0,1,3,0,-0.0892541,0.654651,1.03619,1.01182,23.1131
129,100,0.1,0.2,100,1,500,4,3,0.1,0,2.5,1,0,1,0,0.862422,0.989355,0.0504686,0.032863,200.4
129,100,0.1,0.2,100,1,500,4,3,0.1,0,2.5,1,0,2,0,0.881742,0.991028,0.0433815,0.0276965,186.129
129,100,0.1,0.2,100,1,500,4,3,0.1,0,2.5,1,0,3,0,0.8917,0.991274,0.0397285,0.0269388,9.8592
130,100,0.1,0.2,100,1,500,4,3,0.1,0,2.5,1,1,1,0,-35.9113,0.988986,36.7218,0.033948,189.905
130,100,0.1,0.2,100,1,500,4,3,0.1,0,2.5,1,1,2,0,-44.5273,0.989869,45.2936,0.0312257,211.596
130,100,0.1,0.2,100,1,500,4,3,0.1,0,2.5,1,1,3,0,0.00592967,0.680544,0.988968,0.984601,14.7697
131,100,0.1,0.2,100,1,500,4,3,0.1,0,2.5,0,0,1,0,0.655011,0.984097,0.240676,0.049082,226.424
131,100,0.1,0.2,100,1,500,4,3,0.1,0,2.5,0,0,2,0,0.691668,0.986301,0.215103,0.0422801,194.403
131,100,0.1,0.2,100,1,500,4,3,0.1,0,2.5,0,0,3,0,0.846321,0.989231,0.107211,0.0332351,11.2784
132,100,0.1,0.2,100,1,500,4,3,0.1,0,2.5,0,1,1,0,0.830608,0.988359,0.114998,0.0344134,202.672
132,100,0.1,0.2,100,1,500,4,3,0.1,0,2.5,0,1,2,0,0.798522,0.986318,0.136781,0.0404445,183.903
132,100,0.1,0.2,100,1,500,4,3,0.1,0,2.5,0,1,3,0,0.866764,0.98878,0.0904526,0.0331662,12.2785
133,100,0.1,0.2,100,1,500,4,3,0.1,0.1,2.5,1,0,1,0,-4.0699,0.674127,5.06565,0.986905,197.276
133,100,0.1,0.2,100,1,500,4,3,0.1,0.1,2.5,1,0,2,0,-3.5269,0.50424,4.5231,1.50141,193.419
133,100,0.1,0.2,100,1,500,4,3,0.1,0.1,2.5,1,0,3,0,-0.0459326,0.658541,1.04506,1.03411,23.1759
134,100,0.1,0.2,100,1,500,4,3,0.1,0.1,2.5,1,1,1,0,-9.80493,0.98772,11.5404,0.0391952,207.555
134,100,0.1,0.2,100,1,500,4,3,0.1,0.1,2.5,1,1,2,0,-0.745431,0.990329,1.86424,0.0308679,198.194
134,100,0.1,0.2,100,1,500,4,3,0.1,0.1,2.5,1,1,3,0,-0.0126906,0.661734,1.08162,1.07971,18.8853
135,100,0.1,0.2,100,1,500,4,3,0.1,0.1,2.5,0,0,1,0,-2.06943,0.98834,3.066,0.0360167,201.88
135,100,0.1,0.2,100,1,500,4,3,0.1,0.1,2.5,0,0,2,0,-13.4179,0.5427,14.4018,1.41261,168.287
135,100,0.1,0.2,100,1,500,4,3,0.1,0.1,2.5,0,0,3,0,0.0353542,0.69272,0.963566,0.949195,21.6225
136,100,0.1,0.2,100,1,500,4,3,0.1,0.1,2.5,0,1,1,0,0.72495,0.986295,0.193315,0.0400177,185.45
136,100,0.1,0.2,100,1,500,4,3,0.1,0.1,2.5,0,1,2,0,0.683592,0.986154,0.222383,0.0404292,178.458
136,100,0.1,0.2,100,1,500,4,3,0.1,0.1,2.5,0,1,3,0,0.564017,0.930367,0.306425,0.203323,38.8976
137,100,0.1,0.2,100,1,500,4,3,0.1,0.3,2.5,1,0,1,0,-6.83695,0.634612,5.49189,1.08833,184.598
137,100,0.1,0.2,100,1,500,4,3,0.1,0.3,2.5,1,0,2,0,-4.91769,0.338953,4.14693,1.96897,178.17
137,100,0.1,0.2,100,1,500,4,3,0.1,0.3,2.5,1,0,3,0,-0.782463,0.664764,1.24909,0.998524,43.7104
138,100,0.1,0.2,100,1,500,4,3,0.1,0.3,2.5,1,1,1,0,0.456511,0.982408,0.456727,0.0511885,201.178
138,100,0.1,0.2,100,1,500,4,3,0.1,0.3,2.5,1,1,2,0,0.359588,0.95067,0.538178,0.143537,197.375
138,100,0.1,0.2,100,1,500,4,3,0.1,0.3,2.5,1,1,3,0,-0.157124,0.688226,0.972402,0.90717,35.8524
139,100,0.1,0.2,100,1,500,4,3,0.1,0.3,2.5,0,0,1,0,-8.194,0.547375,7.50915,1.38662,176.949
139,100,0.1,0.2,100,1,500,4,3,0.1,0.3,2.5,0,0,2,0,-12.9688,0.663538,11.409,1.03075,146.815
139,100,0.1,0.2,100,1,500,4,3,0.1,0.3,2.5,0,0,3,0,-0.211532,0.681522,0.989512,0.975658,24.4751
140,100,0.1,0.2,100,1,500,4,3,0.1,0.3,2.5,0,1,1,0,0.824274,0.982881,0.0722427,0.045941,158.898
140,100,0.1,0.2,100,1,500,4,3,0.1,0.3,2.5,0,1,2,0,0.841765,0.983419,0.065052,0.044497,157.895
140,100,0.1,0.2,100,1,500,4,3,0.1,0.3,2.5,0,1,3,0,-0.344611,0.797479,0.552784,0.543485,28.5067
141,100,0.1,0.2,100,1,500,4,3,0.1,0.5,2.5,1,0,1,0,-3.12528,0.597435,3.30944,1.22153,144.491
141,100,0.1,0.2,100,1,500,4,3,0.1,0.5,2.5,1,0,2,0,-29.2858,0.597368,24.2964,1.22174,146.78
141,100,0.1,0.2,100,1,500,4,3,0.1,0.5,2.5,1,0,3,0,-0.391418,0.68405,1.11624,0.95871,37.9092
142,100,0.1,0.2,100,1,500,4,3,0.1,0.5,2.5,1,1,1,0,-79.3602,-4.62703,46.2541,18.0344,147.968
142,100,0.1,0.2,100,1,500,4,3,0.1,0.5,2.5,1,1,2,0,-72.9705,-4.8989,42.5763,18.9058,165.879
142,100,0.1,0.2,100,1,500,4,3,0.1,0.5,2.5,1,1,3,0,-2.0144,0.63335,1.73505,1.1751,28.1012
143,100,0.1,0.2,100,1,500,4,3,0.1,0.5,2.5,0,0,1,0,-2793.59,0.666888,2764.64,0.973022,184.926
143,100,0.1,0.2,100,1,500,4,3,0.1,0.5,2.5,0,0,2,0,-24.7815,0.650263,25.5052,1.02159,193.981
143,100,0.1,0.2,100,1,500,4,3,0.1,0.5,2.5,0,0,3,0,-0.0166392,0.657753,1.00574,0.999705,16.563
144,100,0.1,0.2,100,1,500,4,3,0.1,0.5,2.5,0,1,1,0,0.191073,0.86064,0.464,0.412935,136.314
144,100,0.1,0.2,100,1,500,4,3,0.1,0.5,2.5,0,1,2,0,-17.2721,0.663364,10.4809,0.997478,130.682
144,100,0.1,0.2,100,1,500,4,3,0.1,0.5,2.5,0,1,3,0,-0.790112,0.709842,1.02681,0.859758,25.1709
145,100,0.1,0.2,100,1,500,4,3,0.3,0,2.5,1,0,1,0,0.0573201,0.907239,0.762842,0.311208,164.746
145,100,0.1,0.2,100,1,500,4,3,0.3,0,2.5,1,0,2,0,-1.14184,0.8953,1.73323,0.351261,159.266
145,100,0.1,0.2,100,1,500,4,3,0.3,0,2.5,1,0,3,0,0.269465,0.880175,0.591168,0.402004,20.4985
146,100,0.1,0.2,100,1,500,4,3,0.3,0,2.5,1,1,1,0,-728.151,0.724696,762.165,0.938439,153.05
146,100,0.1,0.2,100,1,500,4,3,0.3,0,2.5,1,1,2,0,-7.55207,0.643238,8.93927,1.21611,164.435
146,100,0.1,0.2,100,1,500,4,3,0.3,0,2.5,1,1,3,0,0.178983,0.831262,0.85819,0.575184,21.9266
147,100,0.1,0.2,100,1,500,4,3,0.3,0,2.5,0,0,1,0,-3.29515,0.877785,3.94956,0.387667,166.546
147,100,0.1,0.2,100,1,500,4,3,0.3,0,2.5,0,0,2,0,-38.0481,0.817797,35.9063,0.57795,160.698
147,100,0.1,0.2,100,1,500,4,3,0.3,0,2.5,0,0,3,0,0.0486609,0.771195,0.874794,0.72577,18.1072
148,100,0.1,0.2,100,1,500,4,3,0.3,0,2.5,0,1,1,0,-31.6303,0.740692,24.0662,0.867491,158.562
148,100,0.1,0.2,100,1,500,4,3,0.3,0,2.5,0,1,2,0,-0.268432,0.868642,0.935522,0.439445,161.436
148,100,0.1,0.2,100,1,500,4,3,0.3,0,2.5,0,1,3,0,0.297279,0.891537,0.518286,0.362854,20.2062
149,100,0.1,0.2,100,1,500,4,3,0.3,0.1,2.5,1,0,1,0,-0.963187,0.640051,1.75819,1.22862,152.603
149,100,0.1,0.2,100,1,500,4,3,0.3,0.1,2.5,1,0,2,0,-4059.73,0.697679,3636.7,1.03192,182.957
149,100,0.1,0.2,100,1,500,4,3,0.3,0.1,2.5,1,0,3,0,-0.304391,0.688389,1.16818,1.06363,28.991
150,100,0.1,0.2,100,1,500,4,3,0.3,0.1,2.5,1,1,1,0,-23.758,0.789053,14.6188,0.693929,152.636
150,100,0.1,0.2,100,1,500,4,3,0.3,0.1,2.5,1,1,2,0,-28.2353,0.781348,17.2625,0.719278,154.5
150,100,0.1,0.2,100,1,500,4,3,0.3,0.1,2.5,1,1,3,0,-0.254197,0.783215,0.740564,0.713136,32.2396
151,100,0.1,0.2,100,1,500,4,3,0.3,0.1,2.5,0,0,1,0,-0.446308,0.678015,1.33844,1.0517,155.463
151,100,0.1,0.2,100,1,500,4,3,0.3,0.1,2.5,0,0,2,0,-110.474,0.69641,103.16,0.991616,147.981
151,100,0.1,0.2,100,1,500,4,3,0.3,0.1,2.5,0,0,3,0,-0.0071591,0.716429,0.932041,0.926228,17.8661
152,100,0.1,0.2,100,1,500,4,3,0.3,0.1,2.5,0,1,1,0,-1.19284,0.730279,2.14044,0.919836,157.47
152,100,0.1,0.2,100,1,500,4,3,0.3,0.1,2.5,0,1,2,0,-1.08091,0.70999,2.03119,0.989029,157.857
152,100,0.1,0.2,100,1,500,4,3,0.3,0.1,2.5,0,1,3,0,0.0273988,0.72725,0.94936,0.930166,17.5929
153,100,0.1,0.2,100,1,500,4,3,0.3,0.3,2.5,1,0,1,0,-0.862506,0.654941,1.64786,1.12136,145.169
153,100,0.1,0.2,100,1,500,4,3,0.3,0.3,2.5,1,0,2,0,-5.6567,0.612978,5.88956,1.25773,153.481
153,100,0.1,0.2,100,1,500,4,3,0.3,0.3,2.5,1,0,3,0,-0.174074,0.700908,1.03877,0.971975,22.5148
154,100,0.1,0.2,100,1,500,4,3,0.3,0.3,2.5,1,1,1,0,-4.21477,0.639428,4.69867,1.22926,148.913
154,100,0.1,0.2,100,1,500,4,3,0.3,0.3,2.5,1,1,2,0,-313.397,0.773296,283.281,0.772877,142.614
154,100,0.1,0.2,100,1,500,4,3,0.3,0.3,2.5,1,1,3,0,-0.353907,0.679246,1.21991,1.09352,22.971
155,100,0.1,0.2,100,1,500,4,3,0.3,0.3,2.5,0,0,1,0,-67.5575,0.720561,59.5236,0.850283,143.795
155,100,0.1,0.2,100,1,500,4,3,0.3,0.3,2.5,0,0,2,0,-25.2578,0.550689,22.7977,1.36717,137.128
155,100,0.1,0.2,100,1,500,4,3,0.3,0.3,2.5,0,0,3,0,-0.132718,0.69448,0.983458,0.929644,22.5746
156,100,0.1,0.2,100,1,500,4,3,0.3,0.3,2.5,0,1,1,0,-0.554957,0.687997,1.52494,1.00044,140.509
156,100,0.1,0.2,100,1,500,4,3,0.3,0.3,2.5,0,1,2,0,-19.657,0.694635,20.2583,0.979152,139.136
156,100,0.1,0.2,100,1,500,4,3,0.3,0.3,2.5,0,1,3,0,-0.00638628,0.693225,0.986959,0.983673,13.2407
157,100,0.1,0.2,100,1,500,4,3,0.3,0.5,2.5,1,0,1,0,-9.27961,0.619264,10.385,1.36988,126.811
157,100,0.1,0.2,100,1,500,4,3,0.3,0.5,2.5,1,0,2,0,-987.689,0.648067,998.822,1.26625,133.641
157,100,0.1,0.2,100,1,500,4,3,0.3,0.5,2.5,1,0,3,0,0.0108167,0.723436,0.999322,0.99507,12.8611
158,100,0.1,0.2,100,1,500,4,3,0.3,0.5,2.5,1,1,1,0,-14.0678,0.674096,13.78,1.12067,129.162
158,100,0.1,0.2,100,1,500,4,3,0.3,0.5,2.5,1,1,2,0,-742.943,0.657525,680.363,1.17765,126.111
158,100,0.1,0.2,100,1,500,4,3,0.3,0.5,2.5,1,1,3,0,-0.477905,0.682228,1.3516,1.09271,22.012
159,100,0.1,0.2,100,1,500,4,3,0.3,0.5,2.5,0,0,1,0,-1.12963,0.624115,1.65859,1.20205,135.184
159,100,0.1,0.2,100,1,500,4,3,0.3,0.5,2.5,0,0,2,0,-5.64745,0.693632,5.17714,0.979739,134.772
159,100,0.1,0.2,100,1,500,4,3,0.3,0.5,2.5,0,0,3,0,-0.35552,0.70046,1.0557,0.957905,24.2222
160,100,0.1,0.2,100,1,500,4,3,0.3,0.5,2.5,0,1,1,0,-14.9308,0.733504,10.6623,0.83014,134.076
160,100,0.1,0.2,100,1,500,4,3,0.3,0.5,2.5,0,1,2,0,-1.16335,0.757423,1.44791,0.755634,131.71
160,100,0.1,0.2,100,1,500,4,3,0.3,0.5,2.5,0,1,3,0,-0.829984,0.697085,1.22479,0.943587,26.303
161,100,0.1,0.2,100,1,500,4,3,0.5,0,2.5,1,0,1,0,-4.96921,0.673562,5.82721,1.23016,139.98
161,100,0.1,0.2,100,1,500,4,3,0.5,0,2.5,1,0,2,0,-111.284,0.640292,109.613,1.35554,134.279
161,100,0.1,0.2,100,1,500,4,3,0.5,0,2.5,1,0,3,0,0.0170675,0.750699,0.959549,0.939473,17.1159
162,100,0.1,0.2,100,1,500,4,3,0.5,0,2.5,1,1,1,0,-90.8942,0.623553,74.6594,1.37091,143.042
162,100,0.1,0.2,100,1,500,4,3,0.5,0,2.5,1,1,2,0,-7.71802,0.74221,7.08294,0.938798,144.014
162,100,0.1,0.2,100,1,500,4,3,0.5,0,2.5,1,1,3,0,0.0143663,0.783294,0.800777,0.789182,18.3965
163,100,0.1,0.2,100,1,500,4,3,0.5,0,2.5,0,0,1,0,-0.680363,0.70794,1.38755,1.0135,147.043
163,100,0.1,0.2,100,1,500,4,3,0.5,0,2.5,0,0,2,0,-2.29813,0.705115,2.72341,1.0233,137.711
163,100,0.1,0.2,100,1,500,4,3,0.5,0,2.5,0,0,3,0,0.000828831,0.762537,0.82506,0.824034,15.4919
164,100,0.1,0.2,100,1,500,4,3,0.5,0,2.5,0,1,1,0,-3.44105,0.702846,3.98611,1.09543,136.41
164,100,0.1,0.2,100,1,500,4,3,0.5,0,2.5,0,1,2,0,-21.6308,0.719791,20.3125,1.03296,136.108
164,100,0.1,0.2,100,1,500,4,3,0.5,0,2.5,0,1,3,0,0.0379733,0.775308,0.863478,0.828305,17.0442
165,100,0.1,0.2,100,1,500,4,3,0.5,0.1,2.5,1,0,1,0,-2.86655,0.69872,3.35966,1.05704,148.553
165,100,0.1,0.2,100,1,500,4,3,0.5,0.1,2.5,1,0,2,0,-3.62263,0.600792,4.01661,1.40061,151.746
165,100,0.1,0.2,100,1,500,4,3,0.5,0.1,2.5,1,0,3,0,-0.126907,0.74727,0.979172,0.886701,21.5625
166,100,0.1,0.2,100,1,500,4,3,0.5,0.1,2.5,1,1,1,0,-4.37036,0.767968,4.96522,0.848732,155.021
166,100,0.1,0.2,100,1,500,4,3,0.5,0.1,2.5,1,1,2,0,-9.21333,0.693744,9.44283,1.12023,142.854
166,100,0.1,0.2,100,1,500,4,3,0.5,0.1,2.5,1,1,3,0,-0.0715425,0.741502,0.990704,0.94554,23.1182
167,100,0.1,0.2,100,1,500,4,3,0.5,0.1,2.5,0,0,1,0,-860.54,0.613624,856.285,1.49373,133.934
167,100,0.1,0.2,100,1,500,4,3,0.5,0.1,2.5,0,0,2,0,-5.92444,0.641162,6.88221,1.38726,140.582
167,100,0.1,0.2,100,1,500,4,3,0.5,0.1,2.5,0,0,3,0,-0.01645,0.741581,1.01025,0.999045,15.8787
168,100,0.1,0.2,100,1,500,4,3,0.5,0.1,2.5,0,1,1,0,-1.04521,0.741495,1.9912,1.03788,130.468
168,100,0.1,0.2,100,1,500,4,3,0.5,0.1,2.5,0,1,2,0,-1.76242,0.705057,2.68947,1.18418,136.222
168,100,0.1,0.2,100,1,500,4,3,0.5,0.1,2.5,0,1,3,0,-0.00629094,0.757219,0.979717,0.974747,16.0633
169,100,0.1,0.2,100,1,500,4,3,0.5,0.3,2.5,1,0,1,0,-6.36549,0.717327,6.95824,1.08954,126.701
169,100,0.1,0.2,100,1,500,4,3,0.5,0.3,2.5,1,0,2,0,-21.8111,0.721117,21.5498,1.07493,131.083
169,100,0.1,0.2,100,1,500,4,3,0.5,0.3,2.5,1,0,3,0,-0.2374,0.737202,1.16898,1.01293,24.047
170,100,0.1,0.2,100,1,500,4,3,0.5,0.3,2.5,1,1,1,0,-4.52187,0.718469,4.96122,1.00957,131.794
170,100,0.1,0.2,100,1,500,4,3,0.5,0.3,2.5,1,1,2,0,-38.5496,0.722835,35.534,0.99391,127.096
170,100,0.1,0.2,100,1,500,4,3,0.5,0.3,2.5,1,1,3,0,-0.0176881,0.752688,0.914359,0.886856,20.4298
171,100,0.1,0.2,100,1,500,4,3,0.5,0.3,2.5,0,0,1,0,-59.1249,0.771742,65.2318,0.861707,138.711
171,100,0.1,0.2,100,1,500,4,3,0.5,0.3,2.5,0,0,2,0,-6.35826,0.717648,7.98326,1.06592,130.917
171,100,0.1,0.2,100,1,500,4,3,0.5,0.3,2.5,0,0,3,0,-0.0869606,0.700972,1.17928,1.12887,19.154
172,100,0.1,0.2,100,1,500,4,3,0.5,0.3,2.5,0,1,1,0,-12.1762,0.739709,14.0265,1.04517,131.373
172,100,0.1,0.2,100,1,500,4,3,0.5,0.3,2.5,0,1,2,0,-0.276908,0.729667,1.35931,1.0855,132.157
172,100,0.1,0.2,100,1,500,4,3,0.5,0.3,2.5,0,1,3,0,-0.0577533,0.730297,1.12601,1.08297,19.7962
173,100,0.1,0.2,100,1,500,4,3,0.5,0.5,2.5,1,0,1,0,-291.661,0.686685,244.815,1.2006,132.608
173,100,0.1,0.2,100,1,500,4,3,0.5,0.5,2.5,1,0,2,0,-30821.9,0.742423,25783.7,0.987017,125.011
173,100,0.1,0.2,100,1,500,4,3,0.5,0.5,2.5,1,0,3,0,-0.766976,0.725609,1.4781,1.05145,24.703
174,100,0.1,0.2,100,1,500,4,3,0.5,0.5,2.5,1,1,1,0,-15.7363,0.68687,15.7156,1.14878,126.834
174,100,0.1,0.2,100,1,500,4,3,0.5,0.5,2.5,1,1,2,0,-1.1031,0.701872,1.97483,1.09374,127.741
174,100,0.1,0.2,100,1,500,4,3,0.5,0.5,2.5,1,1,3,0,-0.436158,0.699612,1.34857,1.10203,22.0753
175,100,0.1,0.2,100,1,500,4,3,0.5,0.5,2.5,0,0,1,0,-1.91127,0.620416,2.60242,1.49205,124.524
175,100,0.1,0.2,100,1,500,4,3,0.5,0.5,2.5,0,0,2,0,-2.50021,0.698405,3.12888,1.18549,130.109
175,100,0.1,0.2,100,1,500,4,3,0.5,0.5,2.5,0,0,3,0,-0.0385034,0.766923,0.928331,0.916163,15.6393
176,100,0.1,0.2,100,1,500,4,3,0.5,0.5,2.5,0,1,1,0,-84.8267,0.721132,71.8932,0.993178,130.404
176,100,0.1,0.2,100,1,500,4,3,0.5,0.5,2.5,0,1,2,0,-8.85665,0.730277,8.25648,0.96061,134.624
176,100,0.1,0.2,100,1,500,4,3,0.5,0.5,2.5,0,1,3,0,-0.135455,0.764529,0.95112,0.838623,19.3642
177,100,0.1,0.2,100,1,500,8,1,0,0,2.5,1,0,1,0,1,1,4.69294e-31,-7.1454e-16,301.553
177,100,0.1,0.2,100,1,500,8,1,0,0,2.5,1,0,2,0,1,1,1.09472e-27,-2.35478e-16,302.423
177,100,0.1,0.2,100,1,500,8,1,0,0,2.5,1,0,3,0,1,1,3.17401e-20,1.78554e-15,26.3368
178,100,0.1,0.2,100,1,500,8,1,0,0,2.5,1,1,1,0,1,1,1.93234e-28,-8.42715e-16,282.758
178,100,0.1,0.2,100,1,500,8,1,0,0,2.5,1,1,2,0,1,1,4.17181e-30,-1.62703e-16,277.465
178,100,0.1,0.2,100,1,500,8,1,0,0,2.5,1,1,3,0,1,1,7.60344e-20,-2.44284e-16,26.2766
179,100,0.1,0.2,100,1,500,8,1,0,0,2.5,0,0,1,0,1,1,6.6049e-29,1.43635e-17,304.58
179,100,0.1,0.2,100,1,500,8,1,0,0,2.5,0,0,2,0,1,1,6.66711e-32,1.30052e-17,303.758
179,100,0.1,0.2,100,1,500,8,1,0,0,2.5,0,0,3,0,1,1,2.96398e-20,-8.32841e-17,26.2595
180,100,0.1,0.2,100,1,500,8,1,0,0,2.5,0,1,1,0,1,1,1.5273e-31,-1.09482e-15,283.775
180,100,0.1,0.2,100,1,500,8,1,0,0,2.5,0,1,2,0,1,1,3.69374e-31,-4.27436e-18,279.183
180,100,0.1,0.2,100,1,500,8,1,0,0,2.5,0,1,3,0,1,1,4.50428e-20,4.58283e-16,26.7045
181,100,0.1,0.2,100,1,500,8,1,0,0.1,2.5,1,0,1,0,1,1,3.49509e-29,-2.67677e-16,154.304
181,100,0.1,0.2,100,1,500,8,1,0,0.1,2.5,1,0,2,0,1,1,7.97009e-32,-3.76347e-17,179.129
181,100,0.1,0.2,100,1,500,8,1,0,0.1,2.5,1,0,3,0,0.805563,0.996444,0.00339228,0.00334171,40.4988
182,100,0.1,0.2,100,1,500,8,1,0,0.1,2.5,1,1,1,0,1,1,1.0289e-30,-2.40011e-16,177.245
182,100,0.1,0.2,100,1,500,8,1,0,0.1,2.5,1,1,2,0,1,1,1.40462e-27,-4.65741e-16,160.508
182,100,0.1,0.2,100,1,500,8,1,0,0.1,2.5,1,1,3,0,0.923647,0.998733,0.00134573,0.00132814,43.5252
183,100,0.1,0.2,100,1,500,8,1,0,0.1,2.5,0,0,1,0,1,1,5.3699e-30,-1.04303e-15,188.991
183,100,0.1,0.2,100,1,500,8,1,0,0.1,2.5,0,0,2,0,1,1,2.78346e-29,-2.22045e-16,254.02
183,100,0.1,0.2,100,1,500,8,1,0,0.1,2.5,0,0,3,0,0.953665,0.997291,0.00289942,0.00275286,48.0992
184,100,0.1,0.2,100,1,500,8,1,0,0.1,2.5,0,1,1,0,1,1,3.07207e-29,-3.41809e-16,177.356
184,100,0.1,0.2,100,1,500,8,1,0,0.1,2.5,0,1,2,0,1,1,5.00095e-31,-3.25937e-16,176.994
184,100,0.1,0.2,100,1,500,8,1,0,0.1,2.5,0,1,3,0,0.970442,0.995739,0.00561191,0.00473301,45.8601
185,100,0.1,0.2,100,1,500,8,1,0,0.3,2.5,1,0,1,0,-2.12105,0.624679,0.422382,0.310787,3525.54
185,100,0.1,0.2,100,1,500,8,1,0,0.3,2.5,1,0,2,0,-2.46669,0.890879,0.46916,0.0903581,3004.88
185,100,0.1,0.2,100,1,500,8,1,0,0.3,2.5,1,0,3,0,-0.579123,0.750508,0.213708,0.206593,92.7309
186,100,0.1,0.2,100,1,500,8,1,0,0.3,2.5,1,1,1,0,-1043.44,0.985222,484.391,0.0198131,2640.38
186,100,0.1,0.2,100,1,500,8,1,0,0.3,2.5,1,1,2,0,-0.470279,0.587807,0.681887,0.552618,3211.64
186,100,0.1,0.2,100,1,500,8,1,0,0.3,2.5,1,1,3,0,-0.986544,0.3536,0.921321,0.866615,69.9008
187,100,0.1,0.2,100,1,500,8,1,0,0.3,2.5,0,0,1,0,1,1,1.40656e-30,-2.15436e-16,1388.52
187,100,0.1,0.2,100,1,500,8,1,0,0.3,2.5,0,0,2,0,1,1,1.04959e-28,-4.9324e-16,1587.7
187,100,0.1,0.2,100,1,500,8,1,0,0.3,2.5,0,0,3,0,0.038302,0.84942,0.158535,0.152253,39.6249
188,100,0.1,0.2,100,1,500,8,1,0,0.3,2.5,0,1,1,0,0.998975,0.999999,0.000214791,1.12145e-06,1648.01
188,100,0.1,0.2,100,1,500,8,1,0,0.3,2.5,0,1,2,0,1,1,4.20267e-30,-5.17028e-16,1809.55
188,100,0.1,0.2,100,1,500,8,1,0,0.3,2.5,0,1,3,0,0.496525,0.908776,0.105497,0.0981219,43.6547
189,100,0.1,0.2,100,1,500,8,1,0,0.5,2.5,1,0,1,0,-15137.5,-1.11349,4292.89,1.72505,3428.57
189,100,0.1,0.2,100,1,500,8,1,0,0.5,2.5,1,0,2,0,-895.623,0.0487888,254.259,0.776386,3505.54
189,100,0.1,0.2,100,1,500,8,1,0,0.5,2.5,1,0,3,0,-1.84795,0.169073,0.807604,0.678209,64.2307
190,100,0.1,0.2,100,1,500,8,1,0,0.5,2.5,1,1,1,0,-inf,-inf,37.985,0.114874,3689.94
190,100,0.1,0.2,100,1,500,8,1,0,0.5,2.5,1,1,2,0,-inf,-inf,1508.47,2.42349,3692.03
190,100,0.1,0.2,100,1,500,8,1,0,0.5,2.5,1,1,3,0,-inf,-inf,0.00796704,0.00606281,79.8451
191,100,0.1,0.2,100,1,500,8,1,0,0.5,2.5,0,0,1,0,-1.06049,0.978707,0.257326,0.023352,2734.13
191,100,0.1,0.2,100,1,500,8,1,0,0.5,2.5,0,0,2,0,-539.735,0.980355,67.5301,0.0215448,2912.15
191,100,0.1,0.2,100,1,500,8,1,0,0.5,2.5,0,0,3,0,0.192538,0.909138,0.100841,0.0996492,52.8209
192,100,0.1,0.2,100,1,500,8,1,0,0.5,2.5,0,1,1,0,-247.763,0.996252,12.3447,0.00134145,2067.93
192,100,0.1,0.2,100,1,500,8,1,0,0.5,2.5,0,1,2,0,-0.16365,0.934524,0.0577452,0.023436,3076.44
192,100,0.1,0.2,100,1,500,8,1,0,0.5,2.5,0,1,3,0,-0.0160076,0.860499,0.0504186,0.0499322,66.4096
193,100,0.1,0.2,100,1,500,8,1,0.1,0,2.5,1,0,1,0,-1.31782,0.989319,0.344754,0.0107058,192.113
193,100,0.1,0.2,100,1,500,8,1,0.1,0,2.5,1,0,2,0,0.833717,0.987388,0.0247331,0.0126413,188.006
193,100,0.1,0.2,100,1,500,8,1,0.1,0,2.5,1,0,3,0,0.92488,0.990554,0.0111733,0.00946801,34.185
194,100,0.1,0.2,100,1,500,8,1,0.1,0,2.5,1,1,1,0,0.799296,0.99014,0.0483431,0.0108662,237.795
194,100,0.1,0.2,100,1,500,8,1,0.1,0,2.5,1,1,2,0,-18078.9,0.975772,4354.87,0.0267007,205.797
194,100,0.1,0.2,100,1,500,8,1,0.1,0,2.5,1,1,3,0,0.944058,0.99053,0.0134747,0.0104367,33.648
195,100,0.1,0.2,100,1,500,8,1,0.1,0,2.5,0,0,1,0,-16.5197,0.977765,3.70687,0.0238617,210.613
