iteration,variation,maxIt,threshold,trainPct,minInliers,bestModelCount,numPoints,n,d,noise,outlierRatio,outlierStrength,saltAndPepper,mse,timeMs
1321,3,100,0.001,0.2,10,1,20,4,1,0.1,0,1,1,0.0193304,3.71791
1322,3,100,0.001,0.2,10,1,20,4,1,0.1,0,1,0,0.010355,4.85078
1323,3,100,0.001,0.2,10,1,20,4,1,0.1,0,2,1,0.0689704,3.8267
1324,3,100,0.001,0.2,10,1,20,4,1,0.1,0,2,0,1.63626,2.88732
1325,3,100,0.001,0.2,10,1,20,4,1,0.1,0.1,1,1,0.114959,3.6814
1326,3,100,0.001,0.2,10,1,20,4,1,0.1,0.1,1,0,4.22244,3.53677
1327,3,100,0.001,0.2,10,1,20,4,1,0.1,0.1,2,1,3.49834,4.25705
1328,3,100,0.001,0.2,10,1,20,4,1,0.1,0.1,2,0,4.4102,4.4558
1329,3,100,0.001,0.2,10,1,20,4,2,0.01,0,1,1,0.0790558,0.443356
1330,3,100,0.001,0.2,10,1,20,4,2,0.01,0,1,0,0.00496192,0.433989
1331,3,100,0.001,0.2,10,1,20,4,2,0.01,0,2,1,0.000205788,0.593037
1332,3,100,0.001,0.2,10,1,20,4,2,0.01,0,2,0,0.000566789,0.418524
1333,3,100,0.001,0.2,10,1,20,4,2,0.01,0.1,1,1,0.603304,0.383286
1334,3,100,0.001,0.2,10,1,20,4,2,0.01,0.1,1,0,0.395094,0.331125
1335,3,100,0.001,0.2,10,1,20,4,2,0.01,0.1,2,1,3.62554,0.311539
1336,3,100,0.001,0.2,10,1,20,4,2,0.01,0.1,2,0,2.7763,0.367929
1337,3,100,0.001,0.2,10,1,20,4,2,0.1,0,1,1,0.116012,4.46425
1338,3,100,0.001,0.2,10,1,20,4,2,0.1,0,1,0,1.27996,3.30022
1339,3,100,0.001,0.2,10,1,20,4,2,0.1,0,2,1,0.0147474,3.72723
1340,3,100,0.001,0.2,10,1,20,4,2,0.1,0,2,0,0.0120087,3.33084
1341,3,100,0.001,0.2,10,1,20,4,2,0.1,0.1,1,1,0.131089,2.73325
1342,3,100,0.001,0.2,10,1,20,4,2,0.1,0.1,1,0,57.34,3.66277
1343,3,100,0.001,0.2,10,1,20,4,2,0.1,0.1,2,1,22.2496,4.63992
1344,3,100,0.001,0.2,10,1,20,4,2,0.1,0.1,2,0,0.689167,3.88606
1345,1,100,0.001,0.2,10,1,20,4,3,0.01,0,1,1,0.000439481,0.174162
1345,2,100,0.001,0.2,10,1,20,4,3,0.01,0,1,1,0.000712712,0.170579
1345,3,100,0.001,0.2,10,1,20,4,3,0.01,0,1,1,0.000189018,0.52633
1346,1,100,0.001,0.2,10,1,20,4,3,0.01,0,1,0,0.00029497,0.171411
1346,2,100,0.001,0.2,10,1,20,4,3,0.01,0,1,0,0.000489493,0.173046
1346,3,100,0.001,0.2,10,1,20,4,3,0.01,0,1,0,0.0011262,0.503622
1347,1,100,0.001,0.2,10,1,20,4,3,0.01,0,2,1,0.00163942,0.137191
1347,2,100,0.001,0.2,10,1,20,4,3,0.01,0,2,1,0.0180334,0.148849
1347,3,100,0.001,0.2,10,1,20,4,3,0.01,0,2,1,0.00256137,0.509817
1348,1,100,0.001,0.2,10,1,20,4,3,0.01,0,2,0,0.00214692,0.157296
1348,2,100,0.001,0.2,10,1,20,4,3,0.01,0,2,0,0.00105952,0.162396
1348,3,100,0.001,0.2,10,1,20,4,3,0.01,0,2,0,0.00028826,0.521397
1349,1,100,0.001,0.2,10,1,20,4,3,0.01,0.1,1,1,0.529776,0.123458
1349,2,100,0.001,0.2,10,1,20,4,3,0.01,0.1,1,1,0.529776,0.122891
1349,3,100,0.001,0.2,10,1,20,4,3,0.01,0.1,1,1,0.479517,0.473357
1350,1,100,0.001,0.2,10,1,20,4,3,0.01,0.1,1,0,1.70768,0.136858
1350,2,100,0.001,0.2,10,1,20,4,3,0.01,0.1,1,0,1.6401,0.118408
1350,3,100,0.001,0.2,10,1,20,4,3,0.01,0.1,1,0,1.67152,0.469912
1351,1,100,0.001,0.2,10,1,20,4,3,0.01,0.1,2,1,27.6617,0.123909
1351,2,100,0.001,0.2,10,1,20,4,3,0.01,0.1,2,1,27.6617,0.114845
1351,3,100,0.001,0.2,10,1,20,4,3,0.01,0.1,2,1,23.7825,0.48801
1352,1,100,0.001,0.2,10,1,20,4,3,0.01,0.1,2,0,9.98694,0.501077
1352,2,100,0.001,0.2,10,1,20,4,3,0.01,0.1,2,0,10.0354,0.301975
1352,3,100,0.001,0.2,10,1,20,4,3,0.01,0.1,2,0,11.8355,0.429613
1353,1,100,0.001,0.2,10,1,20,4,3,0.1,0,1,1,0.0912797,1.14121
1353,2,100,0.001,0.2,10,1,20,4,3,0.1,0,1,1,0.0912797,1.01177
1353,3,100,0.001,0.2,10,1,20,4,3,0.1,0,1,1,0.0983358,0.647205
1354,1,100,0.001,0.2,10,1,20,4,3,0.1,0,1,0,0.108131,0.19314
1354,2,100,0.001,0.2,10,1,20,4,3,0.1,0,1,0,0.108131,0.205562
1354,3,100,0.001,0.2,10,1,20,4,3,0.1,0,1,0,0.107758,0.414305
1355,1,100,0.001,0.2,10,1,20,4,3,0.1,0,2,1,0.0398877,1.08742
1355,2,100,0.001,0.2,10,1,20,4,3,0.1,0,2,1,0.0398877,1.18062
1355,3,100,0.001,0.2,10,1,20,4,3,0.1,0,2,1,0.0391003,1.36415
1356,1,100,0.001,0.2,10,1,20,4,3,0.1,0,2,0,3.02778,0.946048
1356,2,100,0.001,0.2,10,1,20,4,3,0.1,0,2,0,3.02778,1.31084
1356,3,100,0.001,0.2,10,1,20,4,3,0.1,0,2,0,0.354644,0.439411
1357,1,100,0.001,0.2,10,1,20,4,3,0.1,0.1,1,1,0.462713,1.44611
1357,2,100,0.001,0.2,10,1,20,4,3,0.1,0.1,1,1,0.462713,1.3006
1357,3,100,0.001,0.2,10,1,20,4,3,0.1,0.1,1,1,1.03188,2.55879
1358,1,100,0.001,0.2,10,1,20,4,3,0.1,0.1,1,0,9.38859,2.02694
1358,2,100,0.001,0.2,10,1,20,4,3,0.1,0.1,1,0,2.36543,2.25332
1358,3,100,0.001,0.2,10,1,20,4,3,0.1,0.1,1,0,6.20286,1.77106
1359,1,100,0.001,0.2,10,1,20,4,3,0.1,0.1,2,1,9.25163,1.7061
1359,2,100,0.001,0.2,10,1,20,4,3,0.1,0.1,2,1,9.25163,2.06337
1359,3,100,0.001,0.2,10,1,20,4,3,0.1,0.1,2,1,27.5084,0.395491
1360,1,100,0.001,0.2,10,1,20,4,3,0.1,0.1,2,0,0.336239,0.561157
1360,2,100,0.001,0.2,10,1,20,4,3,0.1,0.1,2,0,0.336239,0.593145
1360,3,100,0.001,0.2,10,1,20,4,3,0.1,0.1,2,0,0.29179,0.649828
1361,3,100,0.001,0.2,10,1,100,3,1,0.01,0,1,1,0.0100218,1.44135
1362,3,100,0.001,0.2,10,1,100,3,1,0.01,0,1,0,0.000237217,1.55793
1363,3,100,0.001,0.2,10,1,100,3,1,0.01,0,2,1,0.00017126,1.44583
1364,3,100,0.001,0.2,10,1,100,3,1,0.01,0,2,0,0.000125568,1.43605
1365,3,100,0.001,0.2,10,1,100,3,1,0.01,0.1,1,1,0.585398,1.11272
1366,3,100,0.001,0.2,10,1,100,3,1,0.01,0.1,1,0,0.128637,1.14839
1367,3,100,0.001,0.2,10,1,100,3,1,0.01,0.1,2,1,8.82603,1.33246
1368,3,100,0.001,0.2,10,1,100,3,1,0.01,0.1,2,0,213.611,1.48274
1369,3,100,0.001,0.2,10,1,100,3,1,0.1,0,1,1,0.0543141,0.822247
1370,3,100,0.001,0.2,10,1,100,3,1,0.1,0,1,0,0.018116,1.66811
1371,3,100,0.001,0.2,10,1,100,3,1,0.1,0,2,1,0.0130071,2.61622
1372,3,100,0.001,0.2,10,1,100,3,1,0.1,0,2,0,0.0257867,0.840923
1373,3,100,0.001,0.2,10,1,100,3,1,0.1,0.1,1,1,1.06773,2.40523
1374,3,100,0.001,0.2,10,1,100,3,1,0.1,0.1,1,0,5.03848,1.64138
1375,3,100,0.001,0.2,10,1,100,3,1,0.1,0.1,2,1,0.349414,2.65214
1376,3,100,0.001,0.2,10,1,100,3,1,0.1,0.1,2,0,0.244855,3.29877
1377,1,100,0.001,0.2,10,1,100,3,2,0.01,0,1,1,0.0727247,0.166986
1377,2,100,0.001,0.2,10,1,100,3,2,0.01,0,1,1,0.0627432,0.168592
1377,3,100,0.001,0.2,10,1,100,3,2,0.01,0,1,1,0.0220513,1.9022
1378,1,100,0.001,0.2,10,1,100,3,2,0.01,0,1,0,0.000224907,0.290924
1378,2,100,0.001,0.2,10,1,100,3,2,0.01,0,1,0,0.000867516,0.238421
1378,3,100,0.001,0.2,10,1,100,3,2,0.01,0,1,0,0.000148541,1.51537
1379,1,100,0.001,0.2,10,1,100,3,2,0.01,0,2,1,0.0893986,0.22738
1379,2,100,0.001,0.2,10,1,100,3,2,0.01,0,2,1,0.0132539,0.205669
1379,3,100,0.001,0.2,10,1,100,3,2,0.01,0,2,1,0.00318653,1.52653
1380,1,100,0.001,0.2,10,1,100,3,2,0.01,0,2,0,0.0204691,0.229728
1380,2,100,0.001,0.2,10,1,100,3,2,0.01,0,2,0,0.00231765,0.234906
1380,3,100,0.001,0.2,10,1,100,3,2,0.01,0,2,0,0.000343032,1.62965
1381,1,100,0.001,0.2,10,1,100,3,2,0.01,0.1,1,1,0.090793,0.248111
1381,2,100,0.001,0.2,10,1,100,3,2,0.01,0.1,1,1,0.0862818,0.217552
1381,3,100,0.001,0.2,10,1,100,3,2,0.01,0.1,1,1,0.0891947,1.35412
1382,1,100,0.001,0.2,10,1,100,3,2,0.01,0.1,1,0,0.076679,0.287919
1382,2,100,0.001,0.2,10,1,100,3,2,0.01,0.1,1,0,0.0893476,0.216789
1382,3,100,0.001,0.2,10,1,100,3,2,0.01,0.1,1,0,0.0695093,1.31282
1383,1,100,0.001,0.2,10,1,100,3,2,0.01,0.1,2,1,0.291091,0.208449
1383,2,100,0.001,0.2,10,1,100,3,2,0.01,0.1,2,1,0.295111,0.219598
1383,3,100,0.001,0.2,10,1,100,3,2,0.01,0.1,2,1,0.291357,1.37146
1384,1,100,0.001,0.2,10,1,100,3,2,0.01,0.1,2,0,0.310526,0.274373
1384,2,100,0.001,0.2,10,1,100,3,2,0.01,0.1,2,0,0.319791,0.296934
1384,3,100,0.001,0.2,10,1,100,3,2,0.01,0.1,2,0,0.314772,1.50989
1385,1,100,0.001,0.2,10,1,100,3,2,0.1,0,1,1,0.849395,0.121589
1385,2,100,0.001,0.2,10,1,100,3,2,0.1,0,1,1,0.733392,0.352854
1385,3,100,0.001,0.2,10,1,100,3,2,0.1,0,1,1,4.12574,1.08516
1386,1,100,0.001,0.2,10,1,100,3,2,0.1,0,1,0,0.181856,0.206971
1386,2,100,0.001,0.2,10,1,100,3,2,0.1,0,1,0,0.0563005,0.196048
1386,3,100,0.001,0.2,10,1,100,3,2,0.1,0,1,0,0.602359,1.05154
1387,1,100,0.001,0.2,10,1,100,3,2,0.1,0,2,1,0.25535,0.175199
1387,2,100,0.001,0.2,10,1,100,3,2,0.1,0,2,1,0.131406,0.180592
1387,3,100,0.001,0.2,10,1,100,3,2,0.1,0,2,1,0.273928,1.04481
1388,1,100,0.001,0.2,10,1,100,3,2,0.1,0,2,0,0.0468891,0.196361
1388,2,100,0.001,0.2,10,1,100,3,2,0.1,0,2,0,0.145761,0.160458
1388,3,100,0.001,0.2,10,1,100,3,2,0.1,0,2,0,0.0537967,1.11456
1389,1,100,0.001,0.2,10,1,100,3,2,0.1,0.1,1,1,0.63943,0.132317
1389,2,100,0.001,0.2,10,1,100,3,2,0.1,0.1,1,1,0.72615,0.135263
1389,3,100,0.001,0.2,10,1,100,3,2,0.1,0.1,1,1,0.734779,0.97276
1390,1,100,0.001,0.2,10,1,100,3,2,0.1,0.1,1,0,0.226999,0.135537
1390,2,100,0.001,0.2,10,1,100,3,2,0.1,0.1,1,0,0.15719,0.135224
1390,3,100,0.001,0.2,10,1,100,3,2,0.1,0.1,1,0,0.255558,0.972016
1391,1,100,0.001,0.2,10,1,100,3,2,0.1,0.1,2,1,3.91102,0.123772
1391,2,100,0.001,0.2,10,1,100,3,2,0.1,0.1,2,1,5.16044,0.12478
1391,3,100,0.001,0.2,10,1,100,3,2,0.1,0.1,2,1,10.2052,1.00435
1392,1,100,0.001,0.2,10,1,100,3,2,0.1,0.1,2,0,2.01109,0.140236
1392,2,100,0.001,0.2,10,1,100,3,2,0.1,0.1,2,0,1.38463,0.123449
1392,3,100,0.001,0.2,10,1,100,3,2,0.1,0.1,2,0,2.33826,1.11607
1393,3,100,0.001,0.2,10,1,100,4,1,0.01,0,1,1,0.00372244,1.15183
1394,3,100,0.001,0.2,10,1,100,4,1,0.01,0,1,0,0.00029398,1.05969
1395,3,100,0.001,0.2,10,1,100,4,1,0.01,0,2,1,0.000173409,1.01864
1396,3,100,0.001,0.2,10,1,100,4,1,0.01,0,2,0,0.013724,1.02254
1397,3,100,0.001,0.2,10,1,100,4,1,0.01,0.1,1,1,0.111425,0.825046
1398,3,100,0.001,0.2,10,1,100,4,1,0.01,0.1,1,0,41.3382,1.10861
1399,3,100,0.001,0.2,10,1,100,4,1,0.01,0.1,2,1,8.45769,1.18399
1400,3,100,0.001,0.2,10,1,100,4,1,0.01,0.1,2,0,0.466965,0.860636
1401,3,100,0.001,0.2,10,1,100,4,1,0.1,0,1,1,0.0438271,5.75893
1402,3,100,0.001,0.2,10,1,100,4,1,0.1,0,1,0,0.021142,6.22852
1403,3,100,0.001,0.2,10,1,100,4,1,0.1,0,2,1,0.0204144,6.72462
1404,3,100,0.001,0.2,10,1,100,4,1,0.1,0,2,0,0.270872,6.13718
1405,3,100,0.001,0.2,10,1,100,4,1,0.1,0.1,1,1,0.175794,7.66954
1406,3,100,0.001,0.2,10,1,100,4,1,0.1,0.1,1,0,0.0463259,5.5211
1407,3,100,0.001,0.2,10,1,100,4,1,0.1,0.1,2,1,0.253726,5.06965
1408,3,100,0.001,0.2,10,1,100,4,1,0.1,0.1,2,0,0.259819,6.46098
1409,3,100,0.001,0.2,10,1,100,4,2,0.01,0,1,1,0.118574,1.6598
1410,3,100,0.001,0.2,10,1,100,4,2,0.01,0,1,0,0.000243006,1.2019
1411,3,100,0.001,0.2,10,1,100,4,2,0.01,0,2,1,0.000350871,1.16367
1412,3,100,0.001,0.2,10,1,100,4,2,0.01,0,2,0,0.000297305,1.13213
1413,3,100,0.001,0.2,10,1,100,4,2,0.01,0.1,1,1,0.131729,0.956316
1414,3,100,0.001,0.2,10,1,100,4,2,0.01,0.1,1,0,0.0833668,1.2561
1415,3,100,0.001,0.2,10,1,100,4,2,0.01,0.1,2,1,3.70358,1.06048
1416,3,100,0.001,0.2,10,1,100,4,2,0.01,0.1,2,0,14.9623,0.967984
1417,3,100,0.001,0.2,10,1,100,4,2,0.1,0,1,1,0.0181394,1.61119
1418,3,100,0.001,0.2,10,1,100,4,2,0.1,0,1,0,0.0760194,1.35243
1419,3,100,0.001,0.2,10,1,100,4,2,0.1,0,2,1,0.0731886,0.729494
1420,3,100,0.001,0.2,10,1,100,4,2,0.1,0,2,0,0.0304052,0.728711
1421,3,100,0.001,0.2,10,1,100,4,2,0.1,0.1,1,1,0.515063,0.737765
1422,3,100,0.001,0.2,10,1,100,4,2,0.1,0.1,1,0,0.487743,2.3371
1423,3,100,0.001,0.2,10,1,100,4,2,0.1,0.1,2,1,0.460584,0.698113
1424,3,100,0.001,0.2,10,1,100,4,2,0.1,0.1,2,0,29.6078,2.09277
1425,1,100,0.001,0.2,10,1,100,4,3,0.01,0,1,1,0.00699505,0.331839
1425,2,100,0.001,0.2,10,1,100,4,3,0.01,0,1,1,0.0188951,0.301809
1425,3,100,0.001,0.2,10,1,100,4,3,0.01,0,1,1,0.00113013,1.32947
1426,1,100,0.001,0.2,10,1,100,4,3,0.01,0,1,0,0.0113495,0.280814
1426,2,100,0.001,0.2,10,1,100,4,3,0.01,0,1,0,0.0557671,0.274608
1426,3,100,0.001,0.2,10,1,100,4,3,0.01,0,1,0,0.0976422,1.21283
1427,1,100,0.001,0.2,10,1,100,4,3,0.01,0,2,1,0.232845,0.208654
1427,2,100,0.001,0.2,10,1,100,4,3,0.01,0,2,1,0.084803,0.21075
1427,3,100,0.001,0.2,10,1,100,4,3,0.01,0,2,1,0.0124312,1.31425
1428,1,100,0.001,0.2,10,1,100,4,3,0.01,0,2,0,0.0383732,0.299343
1428,2,100,0.001,0.2,10,1,100,4,3,0.01,0,2,0,0.0492981,0.276252
1428,3,100,0.001,0.2,10,1,100,4,3,0.01,0,2,0,0.000289242,1.35626
1429,1,100,0.001,0.2,10,1,100,4,3,0.01,0.1,1,1,0.150321,0.258496
1429,2,100,0.001,0.2,10,1,100,4,3,0.01,0.1,1,1,0.147656,0.222652
1429,3,100,0.001,0.2,10,1,100,4,3,0.01,0.1,1,1,0.146984,1.06249
1430,1,100,0.001,0.2,10,1,100,4,3,0.01,0.1,1,0,0.0326975,0.291228
1430,2,100,0.001,0.2,10,1,100,4,3,0.01,0.1,1,0,0.105089,0.24907
1430,3,100,0.001,0.2,10,1,100,4,3,0.01,0.1,1,0,0.0311645,1.29914
1431,1,100,0.001,0.2,10,1,100,4,3,0.01,0.1,2,1,1070.6,0.163423
1431,2,100,0.001,0.2,10,1,100,4,3,0.01,0.1,2,1,764.402,0.151589
1431,3,100,0.001,0.2,10,1,100,4,3,0.01,0.1,2,1,1668.74,1.15783
1432,1,100,0.001,0.2,10,1,100,4,3,0.01,0.1,2,0,0.309877,0.244665
1432,2,100,0.001,0.2,10,1,100,4,3,0.01,0.1,2,0,0.301848,0.250342
1432,3,100,0.001,0.2,10,1,100,4,3,0.01,0.1,2,0,0.309308,1.07383
1433,1,100,0.001,0.2,10,1,100,4,3,0.1,0,1,1,0.321578,0.169179
1433,2,100,0.001,0.2,10,1,100,4,3,0.1,0,1,1,0.371049,0.159107
1433,3,100,0.001,0.2,10,1,100,4,3,0.1,0,1,1,9.57326,0.918112
1434,1,100,0.001,0.2,10,1,100,4,3,0.1,0,1,0,0.113781,0.191868
1434,2,100,0.001,0.2,10,1,100,4,3,0.1,0,1,0,0.0333866,0.313829
1434,3,100,0.001,0.2,10,1,100,4,3,0.1,0,1,0,0.0478504,0.884157
1435,1,100,0.001,0.2,10,1,100,4,3,0.1,0,2,1,0.145807,0.17976
1435,2,100,0.001,0.2,10,1,100,4,3,0.1,0,2,1,0.135813,0.18066
1435,3,100,0.001,0.2,10,1,100,4,3,0.1,0,2,1,0.144527,0.892565
1436,1,100,0.001,0.2,10,1,100,4,3,0.1,0,2,0,1.22996,0.272679
1436,2,100,0.001,0.2,10,1,100,4,3,0.1,0,2,0,3.59008,0.608032
1436,3,100,0.001,0.2,10,1,100,4,3,0.1,0,2,0,0.867275,0.992699
1437,1,100,0.001,0.2,10,1,100,4,3,0.1,0.1,1,1,0.411387,0.178057
1437,2,100,0.001,0.2,10,1,100,4,3,0.1,0.1,1,1,0.261614,0.157277
1437,3,100,0.001,0.2,10,1,100,4,3,0.1,0.1,1,1,0.495366,0.88449
1438,1,100,0.001,0.2,10,1,100,4,3,0.1,0.1,1,0,0.217937,0.173172
1438,2,100,0.001,0.2,10,1,100,4,3,0.1,0.1,1,0,0.204569,0.211983
1438,3,100,0.001,0.2,10,1,100,4,3,0.1,0.1,1,0,1.35562,0.966143
1439,1,100,0.001,0.2,10,1,100,4,3,0.1,0.1,2,1,1.21002,0.168552
1439,2,100,0.001,0.2,10,1,100,4,3,0.1,0.1,2,1,1.06431,0.166898
1439,3,100,0.001,0.2,10,1,100,4,3,0.1,0.1,2,1,2.07585,0.872852
1440,1,100,0.001,0.2,10,1,100,4,3,0.1,0.1,2,0,5.72026,0.399358
1440,2,100,0.001,0.2,10,1,100,4,3,0.1,0.1,2,0,1.0249,0.136359
1440,3,100,0.001,0.2,10,1,100,4,3,0.1,0.1,2,0,3.13516,1.22122
1441,3,100,0.001,0.2,10,5,20,3,1,0.01,0,1,1,0.0014457,0.679574
1442,3,100,0.001,0.2,10,5,20,3,1,0.01,0,1,0,0.000147752,0.501576
1443,3,100,0.001,0.2,10,5,20,3,1,0.01,0,2,1,0.00105755,0.455278
1444,3,100,0.001,0.2,10,5,20,3,1,0.01,0,2,0,0.0258515,0.419316
1445,3,100,0.001,0.2,10,5,20,3,1,0.01,0.1,1,1,51.1754,0.388464
1446,3,100,0.001,0.2,10,5,20,3,1,0.01,0.1,1,0,0.0320992,0.352111
1447,3,100,0.001,0.2,10,5,20,3,1,0.01,0.1,2,1,6.53281,0.433637
1448,3,100,0.001,0.2,10,5,20,3,1,0.01,0.1,2,0,0.101263,0.35956
1449,3,100,0.001,0.2,10,5,20,3,1,0.1,0,1,1,0.0174801,3.74054
1450,3,100,0.001,0.2,10,5,20,3,1,0.1,0,1,0,0.0133069,2.65903
1451,3,100,0.001,0.2,10,5,20,3,1,0.1,0,2,1,0.112342,4.13526
1452,3,100,0.001,0.2,10,5,20,3,1,0.1,0,2,0,0.0116447,3.4161
1453,3,100,0.001,0.2,10,5,20,3,1,0.1,0.1,1,1,0.0257214,3.21408
1454,3,100,0.001,0.2,10,5,20,3,1,0.1,0.1,1,0,1.81817,2.81707
1455,3,100,0.001,0.2,10,5,20,3,1,0.1,0.1,2,1,0.971665,3.7255
1456,3,100,0.001,0.2,10,5,20,3,1,0.1,0.1,2,0,0.268378,3.37205
1457,1,100,0.001,0.2,10,5,20,3,2,0.01,0,1,1,0.0641511,1.0998
1457,2,100,0.001,0.2,10,5,20,3,2,0.01,0,1,1,0.0641511,1.16609
1457,3,100,0.001,0.2,10,5,20,3,2,0.01,0,1,1,0.0913436,0.518745
1458,1,100,0.001,0.2,10,5,20,3,2,0.01,0,1,0,0.000397774,0.176168
1458,2,100,0.001,0.2,10,5,20,3,2,0.01,0,1,0,0.000459326,0.169306
1458,3,100,0.001,0.2,10,5,20,3,2,0.01,0,1,0,0.000295225,0.476636
1459,1,100,0.001,0.2,10,5,20,3,2,0.01,0,2,1,0.00708044,0.090688
1459,2,100,0.001,0.2,10,5,20,3,2,0.01,0,2,1,0.0103415,0.086822
1459,3,100,0.001,0.2,10,5,20,3,2,0.01,0,2,1,0.00420423,0.49674
1460,1,100,0.001,0.2,10,5,20,3,2,0.01,0,2,0,0.00365791,0.09059
1460,2,100,0.001,0.2,10,5,20,3,2,0.01,0,2,0,0.00420918,0.102463
1460,3,100,0.001,0.2,10,5,20,3,2,0.01,0,2,0,0.00344792,0.502241
1461,1,100,0.001,0.2,10,5,20,3,2,0.01,0.1,1,1,0.381474,0.121373
1461,2,100,0.001,0.2,10,5,20,3,2,0.01,0.1,1,1,0.377882,0.135928
1461,3,100,0.001,0.2,10,5,20,3,2,0.01,0.1,1,1,0.377968,0.478936
1462,1,100,0.001,0.2,10,5,20,3,2,0.01,0.1,1,0,0.332717,0.10119
1462,2,100,0.001,0.2,10,5,20,3,2,0.01,0.1,1,0,0.337704,0.13404
1462,3,100,0.001,0.2,10,5,20,3,2,0.01,0.1,1,0,0.336064,0.432833
1463,1,100,0.001,0.2,10,5,20,3,2,0.01,0.1,2,1,101.981,0.797884
1463,2,100,0.001,0.2,10,5,20,3,2,0.01,0.1,2,1,92.0604,0.904517
1463,3,100,0.001,0.2,10,5,20,3,2,0.01,0.1,2,1,72.1532,0.570857
1464,1,100,0.001,0.2,10,5,20,3,2,0.01,0.1,2,0,28.5008,0.600231
1464,2,100,0.001,0.2,10,5,20,3,2,0.01,0.1,2,0,28.2665,0.690889
1464,3,100,0.001,0.2,10,5,20,3,2,0.01,0.1,2,0,32.9959,0.465448
1465,1,100,0.001,0.2,10,5,20,3,2,0.1,0,1,1,0.410535,1.06945
1465,2,100,0.001,0.2,10,5,20,3,2,0.1,0,1,1,0.410535,1.09013
1465,3,100,0.001,0.2,10,5,20,3,2,0.1,0,1,1,0.506005,0.351699
1466,1,100,0.001,0.2,10,5,20,3,2,0.1,0,1,0,0.0495691,1.02686
1466,2,100,0.001,0.2,10,5,20,3,2,0.1,0,1,0,0.0342932,1.20235
1466,3,100,0.001,0.2,10,5,20,3,2,0.1,0,1,0,0.0498821,3.06043
1467,1,100,0.001,0.2,10,5,20,3,2,0.1,0,2,1,0.433143,0.706041
1467,2,100,0.001,0.2,10,5,20,3,2,0.1,0,2,1,0.433143,0.749286
1467,3,100,0.001,0.2,10,5,20,3,2,0.1,0,2,1,0.144121,0.3535
1468,1,100,0.001,0.2,10,5,20,3,2,0.1,0,2,0,0.969026,0.320396
1468,2,100,0.001,0.2,10,5,20,3,2,0.1,0,2,0,0.00905259,0.551936
1468,3,100,0.001,0.2,10,5,20,3,2,0.1,0,2,0,0.0244824,0.960926
1469,1,100,0.001,0.2,10,5,20,3,2,0.1,0.1,1,1,0.071675,0.087262
1469,2,100,0.001,0.2,10,5,20,3,2,0.1,0.1,1,1,0.0746822,0.185164
1469,3,100,0.001,0.2,10,5,20,3,2,0.1,0.1,1,1,0.0692706,0.310569
1470,1,100,0.001,0.2,10,5,20,3,2,0.1,0.1,1,0,0.0575453,0.086126
1470,2,100,0.001,0.2,10,5,20,3,2,0.1,0.1,1,0,0.0595521,0.18667
1470,3,100,0.001,0.2,10,5,20,3,2,0.1,0.1,1,0,0.0465868,0.30917
1471,1,100,0.001,0.2,10,5,20,3,2,0.1,0.1,2,1,1.45215,0.633158
1471,2,100,0.001,0.2,10,5,20,3,2,0.1,0.1,2,1,1.45215,0.785385
1471,3,100,0.001,0.2,10,5,20,3,2,0.1,0.1,2,1,0.895303,2.4647
1472,1,100,0.001,0.2,10,5,20,3,2,0.1,0.1,2,0,0.0112791,0.382865
1472,2,100,0.001,0.2,10,5,20,3,2,0.1,0.1,2,0,0.00935401,0.286285
1472,3,100,0.001,0.2,10,5,20,3,2,0.1,0.1,2,0,0.0113417,0.375935
1473,3,100,0.001,0.2,10,5,20,4,1,0.01,0,1,1,0.00110858,0.552935
1474,3,100,0.001,0.2,10,5,20,4,1,0.01,0,1,0,0.00151469,0.509994
1475,3,100,0.001,0.2,10,5,20,4,1,0.01,0,2,1,1.23355,0.559591
1476,3,100,0.001,0.2,10,5,20,4,1,0.01,0,2,0,0.000337546,0.571895
1477,3,100,0.001,0.2,10,5,20,4,1,0.01,0.1,1,1,0.296986,0.275411
1478,3,100,0.001,0.2,10,5,20,4,1,0.01,0.1,1,0,0.181846,0.297786
1479,3,100,0.001,0.2,10,5,20,4,1,0.01,0.1,2,1,0.235642,0.332955
1480,3,100,0.001,0.2,10,5,20,4,1,0.01,0.1,2,0,0.585748,0.315072
1481,3,100,0.001,0.2,10,5,20,4,1,0.1,0,1,1,0.0233442,3.19865
1482,3,100,0.001,0.2,10,5,20,4,1,0.1,0,1,0,0.0159736,3.72732
1483,3,100,0.001,0.2,10,5,20,4,1,0.1,0,2,1,0.0457562,5.23873
1484,3,100,0.001,0.2,10,5,20,4,1,0.1,0,2,0,0.00852783,4.2464
1485,3,100,0.001,0.2,10,5,20,4,1,0.1,0.1,1,1,0.463665,4.44312
1486,3,100,0.001,0.2,10,5,20,4,1,0.1,0.1,1,0,0.0239681,4.24758
1487,3,100,0.001,0.2,10,5,20,4,1,0.1,0.1,2,1,6.61137,4.88708
1488,3,100,0.001,0.2,10,5,20,4,1,0.1,0.1,2,0,1.86351,3.63552
1489,3,100,0.001,0.2,10,5,20,4,2,0.01,0,1,1,0.000637915,0.414275
1490,3,100,0.001,0.2,10,5,20,4,2,0.01,0,1,0,0.000177686,0.791463
1491,3,100,0.001,0.2,10,5,20,4,2,0.01,0,2,1,0.00322259,0.606936
1492,3,100,0.001,0.2,10,5,20,4,2,0.01,0,2,0,0.000126948,0.443063
