iteration,maxIt,threshold,trainPct,minInliers,bestModelCount,numPoints,n,d,noise,outlierRatio,outlierStrength,saltAndPepper,metric,variation,weighted_average,r2_regression_inlier,r2_orthogonal_inlier,mse_regression_inlier,mse_orthogonal_inlier,r2_regression,r2_orthogonal,mse_regression,mse_orthogonal,timeMs
1198,100,0.1,0.2,100,100,500,8,3,0.1,0.5,2.5,1,1,3,0,-1.14391,0.875596,1.30854,0.880795,0.840893,0.970078,1.28301,0.863608,2.77939
1199,100,0.1,0.2,100,100,500,8,3,0.1,0.5,2.5,0,0,1,0,-26.8659,0.862522,21.142,0.962957,-6.18438,0.929346,21.6468,0.985948,91.8072
1199,100,0.1,0.2,100,100,500,8,3,0.1,0.5,2.5,0,0,2,0,-8.45805,0.855536,7.17587,1.01189,-1.51213,0.923513,7.56911,1.06735,87.2536
1199,100,0.1,0.2,100,100,500,8,3,0.1,0.5,2.5,0,0,3,0,-0.884241,0.846621,1.42958,1.07434,0.514626,0.921242,1.46245,1.09904,5.13732
1200,100,0.1,0.2,100,100,500,8,3,0.1,0.5,2.5,0,1,1,0,-499.059,0.879965,423.549,0.834463,-164.288,0.934839,465.477,0.917067,78.0903
1200,100,0.1,0.2,100,100,500,8,3,0.1,0.5,2.5,0,1,2,0,-94.9399,0.877607,81.2609,0.850856,-27.7804,0.939701,81.0499,0.848646,76.9881
1200,100,0.1,0.2,100,100,500,8,3,0.1,0.5,2.5,0,1,3,0,-0.608437,0.846006,1.36234,1.07054,0.506295,0.922371,1.39035,1.09255,3.58243
1201,100,0.1,0.2,100,100,500,8,3,0.3,0,2.5,1,0,1,0,-136.069,0.868819,120.787,1.00607,-136.069,0.868819,120.787,1.00607,77.0108
1201,100,0.1,0.2,100,100,500,8,3,0.3,0,2.5,1,0,2,0,-3.89307,0.908819,4.31183,0.699295,-3.89307,0.908819,4.31183,0.699295,75.7235
1201,100,0.1,0.2,100,100,500,8,3,0.3,0,2.5,1,0,3,0,0.0764048,0.902059,0.813883,0.751144,0.0764048,0.902059,0.813883,0.751144,2.29158
1202,100,0.1,0.2,100,100,500,8,3,0.3,0,2.5,1,1,1,0,-9.92035,0.900106,10.6519,0.734185,-9.92035,0.900106,10.6519,0.734185,80.1833
1202,100,0.1,0.2,100,100,500,8,3,0.3,0,2.5,1,1,2,0,-169.923,0.898167,166.721,0.748435,-169.923,0.898167,166.721,0.748435,76.0537
1202,100,0.1,0.2,100,100,500,8,3,0.3,0,2.5,1,1,3,0,0.0401897,0.878083,0.936215,0.896045,0.0401897,0.878083,0.936215,0.896045,2.10986
1203,100,0.1,0.2,100,100,500,8,3,0.3,0,2.5,0,0,1,0,-12.9648,0.880334,12.9252,0.906356,-12.9648,0.880334,12.9252,0.906356,73.899
1203,100,0.1,0.2,100,100,500,8,3,0.3,0,2.5,0,0,2,0,-9.24339,0.881012,9.48086,0.901223,-9.24339,0.881012,9.48086,0.901223,77.1285
1203,100,0.1,0.2,100,100,500,8,3,0.3,0,2.5,0,0,3,0,0.0615421,0.893236,0.868598,0.808634,0.0615421,0.893236,0.868598,0.808634,2.90821
1204,100,0.1,0.2,100,100,500,8,3,0.3,0,2.5,0,1,1,0,-4.39279,0.895883,4.97026,0.804351,-4.39279,0.895883,4.97026,0.804351,100.069
1204,100,0.1,0.2,100,100,500,8,3,0.3,0,2.5,0,1,2,0,-192.818,0.891014,178.632,0.841962,-192.818,0.891014,178.632,0.841962,84.1638
1204,100,0.1,0.2,100,100,500,8,3,0.3,0,2.5,0,1,3,0,0.0320307,0.889598,0.892128,0.852903,0.0320307,0.889598,0.892128,0.852903,2.64812
1205,100,0.1,0.2,100,100,500,8,3,0.3,0.3,2.5,1,0,1,0,-28.6257,0.867199,21.5166,1.01636,-3.23894,0.954911,21.0278,0.993264,90.6562
1205,100,0.1,0.2,100,100,500,8,3,0.3,0.3,2.5,1,0,2,0,-33.7977,0.868631,25.273,1.0054,-3.95804,0.955584,24.595,0.978425,80.3725
1205,100,0.1,0.2,100,100,500,8,3,0.3,0.3,2.5,1,0,3,0,-0.594313,0.88912,1.15792,0.84859,0.766847,0.961523,1.15659,0.847611,3.28802
1206,100,0.1,0.2,100,100,500,8,3,0.3,0.3,2.5,1,1,1,0,-1.94119,0.887957,2.63084,0.846139,0.315655,0.953615,2.84787,0.915941,78.792
1206,100,0.1,0.2,100,100,500,8,3,0.3,0.3,2.5,1,1,2,0,-35.6985,0.870984,32.8261,0.974322,-7.23837,0.948468,34.2836,1.01758,86.7813
1206,100,0.1,0.2,100,100,500,8,3,0.3,0.3,2.5,1,1,3,0,-0.361705,0.877106,1.21802,0.92809,0.68768,0.949848,1.2997,0.990331,3.39291
1207,100,0.1,0.2,100,100,500,8,3,0.3,0.3,2.5,0,0,1,0,-14.6576,0.877425,12.693,0.902931,-5.11227,0.907862,14.5231,1.03312,79.3745
1207,100,0.1,0.2,100,100,500,8,3,0.3,0.3,2.5,0,0,2,0,-4.68774,0.884953,4.61084,0.84748,-0.979446,0.922902,4.70329,0.864471,81.4006
1207,100,0.1,0.2,100,100,500,8,3,0.3,0.3,2.5,0,0,3,0,-0.492397,0.877526,1.20983,0.902186,0.406944,0.906284,1.40914,1.05081,2.80696
1208,100,0.1,0.2,100,100,500,8,3,0.3,0.3,2.5,0,1,1,0,-4.24917,0.887188,4.60812,0.847134,-1.01755,0.924943,5.03811,0.926179,79.7283
1208,100,0.1,0.2,100,100,500,8,3,0.3,0.3,2.5,0,1,2,0,-171.597,0.860872,151.519,1.04474,-57.9558,0.917737,147.221,1.0151,84.7341
1208,100,0.1,0.2,100,100,500,8,3,0.3,0.3,2.5,0,1,3,0,-0.386534,0.876057,1.2172,0.930718,0.464808,0.917187,1.33645,1.0219,2.92305
1209,100,0.1,0.2,100,100,500,8,3,0.3,0.5,2.5,1,0,1,0,-1216.95,0.840079,1039.34,1.19624,-113.004,0.961049,988.163,1.13734,83.1098
1209,100,0.1,0.2,100,100,500,8,3,0.3,0.5,2.5,1,0,2,0,-30.7756,0.860982,27.116,1.03988,-2.19883,0.963584,27.7268,1.0633,82.8953
1209,100,0.1,0.2,100,100,500,8,3,0.3,0.5,2.5,1,0,3,0,-0.648243,0.874134,1.40654,0.9415,0.822532,0.964736,1.53825,1.02966,2.95357
1210,100,0.1,0.2,100,100,500,8,3,0.3,0.5,2.5,1,1,1,0,-9.62653,0.859387,8.12401,1.08181,0.333224,0.96482,7.48413,0.996601,76.6208
1210,100,0.1,0.2,100,100,500,8,3,0.3,0.5,2.5,1,1,2,0,-69.0387,0.853371,53.5448,1.12809,-4.21199,0.956492,58.5012,1.23252,76.9341
1210,100,0.1,0.2,100,100,500,8,3,0.3,0.5,2.5,1,1,3,0,-1.20216,0.882542,1.68356,0.903665,0.836146,0.965153,1.83916,0.987185,2.57384
1211,100,0.1,0.2,100,100,500,8,3,0.3,0.5,2.5,0,0,1,0,-47.1546,0.864449,41.6469,0.992667,-6.90564,0.936085,41.9344,0.999519,88.7541
1211,100,0.1,0.2,100,100,500,8,3,0.3,0.5,2.5,0,0,2,0,-387.029,0.871193,335.59,0.943279,-63.9743,0.938053,344.647,0.968738,82.0316
1211,100,0.1,0.2,100,100,500,8,3,0.3,0.5,2.5,0,0,3,0,-1.04166,0.86679,1.76575,0.975525,0.636603,0.931902,1.92759,1.06493,3.95974
1212,100,0.1,0.2,100,100,500,8,3,0.3,0.5,2.5,0,1,1,0,-12.54,0.86696,10.311,0.998821,-3.12763,0.925017,11.3327,1.09779,84.796
1212,100,0.1,0.2,100,100,500,8,3,0.3,0.5,2.5,0,1,2,0,-14.5517,0.87309,11.843,0.952802,-3.12899,0.937704,11.3364,0.912052,87.7733
1212,100,0.1,0.2,100,100,500,8,3,0.3,0.5,2.5,0,1,3,0,-0.413896,0.889351,1.07671,0.830721,0.572271,0.938113,1.17436,0.906063,3.21244
1213,100,0.1,0.2,100,100,500,8,3,0.5,0,2.5,1,0,1,0,-4.69423,0.887348,6.56526,0.968408,-4.69423,0.887348,6.56526,0.968408,92.3976
1213,100,0.1,0.2,100,100,500,8,3,0.5,0,2.5,1,0,2,0,-5.51749,0.885504,7.51444,0.984262,-5.51749,0.885504,7.51444,0.984262,94.804
1213,100,0.1,0.2,100,100,500,8,3,0.5,0,2.5,1,0,3,0,0.0917167,0.885438,1.04722,0.98483,0.0917167,0.885438,1.04722,0.98483,2.65528
1214,100,0.1,0.2,100,100,500,8,3,0.5,0,2.5,1,1,1,0,-90.018,0.883324,116.494,1.06863,-90.018,0.883324,116.494,1.06863,84.8766
1214,100,0.1,0.2,100,100,500,8,3,0.5,0,2.5,1,1,2,0,-14.7703,0.905375,20.1845,0.866665,-14.7703,0.905375,20.1845,0.866665,86.981
1214,100,0.1,0.2,100,100,500,8,3,0.5,0,2.5,1,1,3,0,0.0405471,0.869933,1.228,1.19127,0.0405471,0.869933,1.228,1.19127,2.79052
1215,100,0.1,0.2,100,100,500,8,3,0.5,0,2.5,0,0,1,0,-55.846,0.887721,66.138,0.987188,-55.846,0.887721,66.138,0.987188,82.3266
1215,100,0.1,0.2,100,100,500,8,3,0.5,0,2.5,0,0,2,0,-25.9733,0.865609,31.3824,1.1816,-25.9733,0.865609,31.3824,1.1816,74.9626
1215,100,0.1,0.2,100,100,500,8,3,0.5,0,2.5,0,0,3,0,0.0743173,0.884873,1.07699,1.01223,0.0743173,0.884873,1.07699,1.01223,2.68025
1216,100,0.1,0.2,100,100,500,8,3,0.5,0,2.5,0,1,1,0,-7.8569,0.895622,11.0905,0.912843,-7.8569,0.895622,11.0905,0.912843,79.5102
1216,100,0.1,0.2,100,100,500,8,3,0.5,0,2.5,0,1,2,0,-2.76707,0.892953,4.71707,0.936182,-2.76707,0.892953,4.71707,0.936182,83.1873
1216,100,0.1,0.2,100,100,500,8,3,0.5,0,2.5,0,1,3,0,0.0851668,0.878074,1.14554,1.06631,0.0851668,0.878074,1.14554,1.06631,2.87892
1217,100,0.1,0.2,100,100,500,8,3,0.5,0.3,2.5,1,0,1,0,-2.64541,0.887731,4.09458,0.909472,0.117535,0.95279,4.38962,0.975005,84.2125
1217,100,0.1,0.2,100,100,500,8,3,0.5,0.3,2.5,1,0,2,0,-18.4057,0.892495,21.7967,0.870876,-3.48399,0.956849,22.3046,0.891167,99.7669
1217,100,0.1,0.2,100,100,500,8,3,0.5,0.3,2.5,1,0,3,0,-0.0704205,0.894904,1.20231,0.851362,0.740248,0.955699,1.29208,0.914928,6.14541
1218,100,0.1,0.2,100,100,500,8,3,0.5,0.3,2.5,1,1,1,0,-11.1702,0.883097,16.531,1.02434,-2.68626,0.953434,17.0836,1.05858,99.9198
1218,100,0.1,0.2,100,100,500,8,3,0.5,0.3,2.5,1,1,2,0,-1.53059,0.889215,3.43736,0.970731,0.283901,0.958772,3.31869,0.93722,70.8187
1218,100,0.1,0.2,100,100,500,8,3,0.5,0.3,2.5,1,1,3,0,-0.00227498,0.883212,1.36141,1.02333,0.71358,0.956109,1.32739,0.997759,2.17209
1219,100,0.1,0.2,100,100,500,8,3,0.5,0.3,2.5,0,0,1,0,-91.7767,0.87792,116.863,1.1079,-37.8487,0.918208,119.349,1.13147,89.2236
1219,100,0.1,0.2,100,100,500,8,3,0.5,0.3,2.5,0,0,2,0,-3.18316,0.888784,5.26919,1.00931,-0.743621,0.925827,5.35667,1.02607,80.714
1219,100,0.1,0.2,100,100,500,8,3,0.5,0.3,2.5,0,0,3,0,-0.0508632,0.892481,1.32369,0.975756,0.51635,0.920823,1.48585,1.09529,3.76201
1220,100,0.1,0.2,100,100,500,8,3,0.5,0.3,2.5,0,1,1,0,-51.793,0.867586,62.793,1.14091,-27.16,0.913017,59.9569,1.08938,78.5679
1220,100,0.1,0.2,100,100,500,8,3,0.5,0.3,2.5,0,1,2,0,-5.26722,0.892225,7.45434,0.928611,-2.69194,0.921812,7.86069,0.979231,82.7207
1220,100,0.1,0.2,100,100,500,8,3,0.5,0.3,2.5,0,1,3,0,0.00563924,0.884309,1.18271,0.996813,0.374651,0.910397,1.33146,1.12218,2.27634
1221,100,0.1,0.2,100,100,500,8,3,0.5,0.5,2.5,1,0,1,0,-19.0603,0.905915,28.0587,0.839635,-2.53315,0.967344,33.1765,0.99278,78.5978
1221,100,0.1,0.2,100,100,500,8,3,0.5,0.5,2.5,1,0,2,0,-3.48055,0.887999,6.26702,0.99952,0.332718,0.967129,6.26582,0.99933,83.9851
1221,100,0.1,0.2,100,100,500,8,3,0.5,0.5,2.5,1,0,3,0,-0.22147,0.876026,1.70849,1.10636,0.822941,0.964586,1.66259,1.07664,2.67865
1222,100,0.1,0.2,100,100,500,8,3,0.5,0.5,2.5,1,1,1,0,-15.0917,0.901628,21.6356,0.836593,-1.58911,0.961536,31.8554,1.23177,77.759
1222,100,0.1,0.2,100,100,500,8,3,0.5,0.5,2.5,1,1,2,0,-346.106,0.891505,466.69,0.922683,-38.4311,0.970048,485.146,0.959172,91.5008
1222,100,0.1,0.2,100,100,500,8,3,0.5,0.5,2.5,1,1,3,0,-0.274992,0.887672,1.71425,0.95528,0.859699,0.969961,1.72621,0.961946,3.11175
1223,100,0.1,0.2,100,100,500,8,3,0.5,0.5,2.5,0,0,1,0,-4.90508,0.896051,8.25183,0.890631,-0.850108,0.941229,8.83442,0.953511,88.7046
1223,100,0.1,0.2,100,100,500,8,3,0.5,0.5,2.5,0,0,2,0,-2.55636,0.893822,4.96971,0.909728,-0.00797782,0.945694,4.81318,0.881075,90.895
1223,100,0.1,0.2,100,100,500,8,3,0.5,0.5,2.5,0,0,3,0,-0.198083,0.876452,1.67421,1.05855,0.663435,0.937369,1.60713,1.01614,2.80053
1224,100,0.1,0.2,100,100,500,8,3,0.5,0.5,2.5,0,1,1,0,-47.3437,0.878136,65.7958,1.07674,-20.4307,0.934944,64.4499,1.05472,96.4354
1224,100,0.1,0.2,100,100,500,8,3,0.5,0.5,2.5,0,1,2,0,-32.0477,0.890901,44.978,0.963956,-13.3316,0.943024,43.1004,0.923716,86.2404
1224,100,0.1,0.2,100,100,500,8,3,0.5,0.5,2.5,0,1,3,0,-0.0323975,0.870643,1.40509,1.14295,0.543727,0.931153,1.37218,1.11618,2.83206
1225,100,0.1,0.2,100,100,500,8,7,0,0,2.5,1,0,1,0,1,1,1.24415e-29,-4.70735e-16,1,1,1.24415e-29,-4.70735e-16,15.8449
1225,100,0.1,0.2,100,100,500,8,7,0,0,2.5,1,0,2,0,1,1,1.89503e-31,-1.95019e-15,1,1,1.89503e-31,-1.95019e-15,16.2348
1225,100,0.1,0.2,100,100,500,8,7,0,0,2.5,1,0,3,0,1,1,3.29479e-17,-1.77536e-15,1,1,3.29479e-17,-1.77536e-15,1.63412
1226,100,0.1,0.2,100,100,500,8,7,0,0,2.5,1,1,1,0,1,1,2.0601e-30,-1.12794e-15,1,1,2.0601e-30,-1.12794e-15,13.4131
1226,100,0.1,0.2,100,100,500,8,7,0,0,2.5,1,1,2,0,1,1,2.16161e-30,-5.76575e-16,1,1,2.16161e-30,-5.76575e-16,12.7038
1226,100,0.1,0.2,100,100,500,8,7,0,0,2.5,1,1,3,0,1,1,1.26346e-25,-1.43097e-15,1,1,1.26346e-25,-1.43097e-15,1.85235
1227,100,0.1,0.2,100,100,500,8,7,0,0,2.5,0,0,1,0,1,1,1.18067e-30,-4.46393e-16,1,1,1.18067e-30,-4.46393e-16,15.057
1227,100,0.1,0.2,100,100,500,8,7,0,0,2.5,0,0,2,0,1,1,1.38022e-30,-6.26749e-16,1,1,1.38022e-30,-6.26749e-16,17.5929
1227,100,0.1,0.2,100,100,500,8,7,0,0,2.5,0,0,3,0,1,1,1.74194e-23,-1.47354e-16,1,1,1.74194e-23,-1.47354e-16,2.9517
1228,100,0.1,0.2,100,100,500,8,7,0,0,2.5,0,1,1,0,1,1,9.35065e-29,-1.63713e-15,1,1,9.35065e-29,-1.63713e-15,15.7763
1228,100,0.1,0.2,100,100,500,8,7,0,0,2.5,0,1,2,0,1,1,6.2153e-31,-2.36977e-16,1,1,6.2153e-31,-2.36977e-16,13.2914
1228,100,0.1,0.2,100,100,500,8,7,0,0,2.5,0,1,3,0,1,1,1.75823e-23,1.2389e-15,1,1,1.75823e-23,1.2389e-15,2.16379
1229,100,0.1,0.2,100,100,500,8,7,0,0.3,2.5,1,0,1,0,-88.6645,0.875127,65.8543,0.866138,-15.4903,0.951,72.449,0.952874,9.69761
1229,100,0.1,0.2,100,100,500,8,7,0,0.3,2.5,1,0,2,0,-138.719,0.872352,102.617,0.885384,-23.0387,0.953141,105.613,0.911229,11.4813
1229,100,0.1,0.2,100,100,500,8,7,0,0.3,2.5,1,0,3,0,-0.935218,0.847456,1.42133,1.05807,0.672208,0.94487,1.44013,1.07207,3.57077
1230,100,0.1,0.2,100,100,500,8,7,0,0.3,2.5,1,1,1,0,-8.42694,0.86466,5.50337,0.910286,0.231782,0.956949,5.67783,0.939142,10.9003
1230,100,0.1,0.2,100,100,500,8,7,0,0.3,2.5,1,1,2,0,-11.3554,0.882213,7.21301,0.792224,-0.113342,0.95857,8.22861,0.90377,8.86377
1230,100,0.1,0.2,100,100,500,8,7,0,0.3,2.5,1,1,3,0,-1.93775,0.844807,1.71503,1.04382,0.743336,0.947074,1.89698,1.15456,3.64114
1231,100,0.1,0.2,100,100,500,8,7,0,0.3,2.5,0,0,1,0,-32.4596,0.87301,23.0876,0.864912,-10.0458,0.920382,24.0637,0.901479,9.99198
1231,100,0.1,0.2,100,100,500,8,7,0,0.3,2.5,0,0,2,0,-1212.6,0.872082,837.401,0.87123,-391.945,0.92134,856.048,0.89063,9.5976
1231,100,0.1,0.2,100,100,500,8,7,0,0.3,2.5,0,0,3,0,-0.754053,0.859196,1.21032,0.958992,0.37927,0.905368,1.35229,1.07148,4.20833
1232,100,0.1,0.2,100,100,500,8,7,0,0.3,2.5,0,1,1,0,-2.90106,0.88339,2.87693,0.804719,-1.20161,0.916295,3.54702,0.992153,9.05006
1232,100,0.1,0.2,100,100,500,8,7,0,0.3,2.5,0,1,2,0,-168.389,0.869356,124.92,0.90157,-85.3609,0.915281,139.136,1.00417,9.58194
1232,100,0.1,0.2,100,100,500,8,7,0,0.3,2.5,0,1,3,0,-0.380568,0.869269,1.01813,0.902173,0.331079,0.919433,1.0777,0.954957,2.82465
1233,100,0.1,0.2,100,100,500,8,7,0,0.5,2.5,1,0,1,0,-9.04305,0.858875,9.11966,0.998882,-0.263711,0.965456,8.86973,0.971507,8.44202
1233,100,0.1,0.2,100,100,500,8,7,0,0.5,2.5,1,0,2,0,-53.6359,0.882291,49.6125,0.833141,-6.45414,0.96876,52.3191,0.878593,15.7281
1233,100,0.1,0.2,100,100,500,8,7,0,0.5,2.5,1,0,3,0,-0.929753,0.82048,1.75233,1.27064,0.777178,0.959677,1.56394,1.13404,3.31763
1234,100,0.1,0.2,100,100,500,8,7,0,0.5,2.5,1,1,1,0,-1629.39,0.861594,1015.13,1.00097,-133.871,0.961262,1097.49,1.08217,13.075
1234,100,0.1,0.2,100,100,500,8,7,0,0.5,2.5,1,1,2,0,-3148.66,0.876503,1961.08,0.893146,-263.876,0.964861,2155.38,0.981637,8.23593
1234,100,0.1,0.2,100,100,500,8,7,0,0.5,2.5,1,1,3,0,-1.31819,0.866844,1.44338,0.963003,0.814045,0.963861,1.51318,1.00957,3.08511
1235,100,0.1,0.2,100,100,500,8,7,0,0.5,2.5,0,0,1,0,-6.25609,0.877521,4.4732,0.841078,-0.551949,0.927491,5.23729,0.984748,8.56133
1235,100,0.1,0.2,100,100,500,8,7,0,0.5,2.5,0,0,2,0,-22.2017,0.866754,14.3033,0.915016,-3.39957,0.930064,14.847,0.949803,8.40102
1235,100,0.1,0.2,100,100,500,8,7,0,0.5,2.5,0,0,3,0,-1.1557,0.86478,1.32894,0.928572,0.526608,0.917809,1.59753,1.11625,3.46435
1236,100,0.1,0.2,100,100,500,8,7,0,0.5,2.5,0,1,1,0,-5.97357,0.872136,4.39513,0.930815,-0.718014,0.920607,5.4529,1.15483,7.02234
1236,100,0.1,0.2,100,100,500,8,7,0,0.5,2.5,0,1,2,0,-28696.8,0.857488,18087,1.03745,-5719.36,0.928404,18156.2,1.04142,7.70012
1236,100,0.1,0.2,100,100,500,8,7,0,0.5,2.5,0,1,3,0,-0.979735,0.875051,1.24774,0.909599,0.565751,0.930924,1.37829,1.00477,2.16101
1237,100,0.1,0.2,100,100,500,8,7,0.1,0,2.5,1,0,1,0,0.714303,0.988941,0.190385,0.0763091,0.714303,0.988941,0.190385,0.0763091,9.57339
1237,100,0.1,0.2,100,100,500,8,7,0.1,0,2.5,1,0,2,0,0.587767,0.986719,0.274707,0.091638,0.587767,0.986719,0.274707,0.091638,15.1031
1237,100,0.1,0.2,100,100,500,8,7,0.1,0,2.5,1,0,3,0,0.749586,0.989259,0.166873,0.0741147,0.749586,0.989259,0.166873,0.0741147,1.51638
1238,100,0.1,0.2,100,100,500,8,7,0.1,0,2.5,1,1,1,0,0.649415,0.988137,0.252912,0.0858613,0.649415,0.988137,0.252912,0.0858613,8.94116
1238,100,0.1,0.2,100,100,500,8,7,0.1,0,2.5,1,1,2,0,0.590657,0.988237,0.2953,0.0851411,0.590657,0.988237,0.2953,0.0851411,9.68141
1238,100,0.1,0.2,100,100,500,8,7,0.1,0,2.5,1,1,3,0,0.700306,0.987454,0.216199,0.090807,0.700306,0.987454,0.216199,0.090807,1.8248
1239,100,0.1,0.2,100,100,500,8,7,0.1,0,2.5,0,0,1,0,0.505569,0.988601,0.357538,0.080667,0.505569,0.988601,0.357538,0.080667,14.312
1239,100,0.1,0.2,100,100,500,8,7,0.1,0,2.5,0,0,2,0,0.573104,0.98892,0.308701,0.0784069,0.573104,0.98892,0.308701,0.0784069,13.2018
1239,100,0.1,0.2,100,100,500,8,7,0.1,0,2.5,0,0,3,0,0.696696,0.988943,0.219328,0.0782464,0.696696,0.988943,0.219328,0.0782464,1.83354
1240,100,0.1,0.2,100,100,500,8,7,0.1,0,2.5,0,1,1,0,0.756537,0.990377,0.137833,0.0695251,0.756537,0.990377,0.137833,0.0695251,8.83484
1240,100,0.1,0.2,100,100,500,8,7,0.1,0,2.5,0,1,2,0,0.609254,0.986873,0.221215,0.0948407,0.609254,0.986873,0.221215,0.0948407,10.0232
1240,100,0.1,0.2,100,100,500,8,7,0.1,0,2.5,0,1,3,0,0.766494,0.99072,0.132196,0.0670435,0.766494,0.99072,0.132196,0.0670435,1.47598
1241,100,0.1,0.2,100,100,500,8,7,0.1,0.3,2.5,1,0,1,0,-571.251,0.879996,445.714,0.866714,-102.84,0.957448,446.365,0.867979,9.56172
1241,100,0.1,0.2,100,100,500,8,7,0.1,0.3,2.5,1,0,2,0,-3.583,0.864982,3.56961,0.975155,0.21308,0.954698,3.38264,0.92408,9.61887
1241,100,0.1,0.2,100,100,500,8,7,0.1,0.3,2.5,1,0,3,0,-0.702062,0.8593,1.3257,1.01619,0.690815,0.950056,1.32906,1.01877,2.56861
1242,100,0.1,0.2,100,100,500,8,7,0.1,0.3,2.5,1,1,1,0,-2.90089,0.873246,3.15198,0.932558,0.301377,0.952194,3.44985,1.02069,8.46209
1242,100,0.1,0.2,100,100,500,8,7,0.1,0.3,2.5,1,1,2,0,-9.27296,0.880378,8.3007,0.880081,-0.713377,0.957985,8.46077,0.897053,10.4073
1242,100,0.1,0.2,100,100,500,8,7,0.1,0.3,2.5,1,1,3,0,-0.832097,0.850699,1.48036,1.09844,0.706963,0.949711,1.44704,1.07371,2.64251
1243,100,0.1,0.2,100,100,500,8,7,0.1,0.3,2.5,0,0,1,0,-7.62098,0.870774,6.35757,0.923032,-2.09198,0.913148,7.31668,1.06228,8.82576
1243,100,0.1,0.2,100,100,500,8,7,0.1,0.3,2.5,0,0,2,0,-58.1749,0.852884,43.6387,1.05082,-16.8182,0.916989,42.1639,1.0153,8.16737
1243,100,0.1,0.2,100,100,500,8,7,0.1,0.3,2.5,0,0,3,0,-0.684108,0.860757,1.24195,0.994583,0.406911,0.908109,1.40345,1.12391,3.19846
1244,100,0.1,0.2,100,100,500,8,7,0.1,0.3,2.5,0,1,1,0,-4.92556,0.887294,3.68442,0.814301,-2.05661,0.867226,6.7911,1.50091,8.09827
1244,100,0.1,0.2,100,100,500,8,7,0.1,0.3,2.5,0,1,2,0,-45.8536,0.873253,29.1328,0.915744,-17.6677,0.884671,41.4755,1.30371,9.13428
1244,100,0.1,0.2,100,100,500,8,7,0.1,0.3,2.5,0,1,3,0,-1.006,0.867502,1.2473,0.957299,0.35673,0.902966,1.4292,1.09691,3.36045
1245,100,0.1,0.2,100,100,500,8,7,0.1,0.5,2.5,1,0,1,0,-6.12012,0.864974,4.86979,0.966793,0.513325,0.968367,4.87455,0.967737,8.93028
1245,100,0.1,0.2,100,100,500,8,7,0.1,0.5,2.5,1,0,2,0,-189.25,0.866118,130.121,0.9586,-12.7314,0.96688,137.534,1.01321,8.07889
1245,100,0.1,0.2,100,100,500,8,7,0.1,0.5,2.5,1,0,3,0,-1.5977,0.845784,1.77669,1.10419,0.825535,0.9645,1.74745,1.08602,2.73203
1246,100,0.1,0.2,100,100,500,8,7,0.1,0.5,2.5,1,1,1,0,-2323.08,0.875254,1609.39,0.885227,-219.615,0.965648,1741.34,0.957806,8.25044
1246,100,0.1,0.2,100,100,500,8,7,0.1,0.5,2.5,1,1,2,0,-33.1027,0.875699,23.6155,0.88207,-1.80857,0.970303,22.1684,0.828017,6.82983
1246,100,0.1,0.2,100,100,500,8,7,0.1,0.5,2.5,1,1,3,0,-1.09675,0.860452,1.45196,0.990264,0.81807,0.964874,1.436,0.979376,4.94174
1247,100,0.1,0.2,100,100,500,8,7,0.1,0.5,2.5,0,0,1,0,-12.9889,0.851969,10.9464,1.04111,-2.96928,0.931115,10.2892,0.978605,7.51692
1247,100,0.1,0.2,100,100,500,8,7,0.1,0.5,2.5,0,0,2,0,-2.86838,0.881927,3.02703,0.830413,-0.293166,0.935268,3.35216,0.919606,9.04229
1247,100,0.1,0.2,100,100,500,8,7,0.1,0.5,2.5,0,0,3,0,-0.618999,0.855628,1.26688,1.01538,0.49701,0.92644,1.30386,1.04502,2.64343
1248,100,0.1,0.2,100,100,500,8,7,0.1,0.5,2.5,0,1,1,0,-6.82487,0.880365,3.28559,0.834949,0.405164,0.945592,3.38946,0.861344,8.57835
1248,100,0.1,0.2,100,100,500,8,7,0.1,0.5,2.5,0,1,2,0,-7.25747,0.877534,3.46724,0.854706,0.381579,0.94513,3.52385,0.868662,8.9396
1248,100,0.1,0.2,100,100,500,8,7,0.1,0.5,2.5,0,1,3,0,-2.83353,0.87979,1.60966,0.838964,0.652076,0.93473,1.98252,1.0333,3.12338
1249,100,0.1,0.2,100,100,500,8,7,0.3,0,2.5,1,0,1,0,-30.3574,0.884384,28.0426,0.869918,-30.3574,0.884384,28.0426,0.869918,9.59981
1249,100,0.1,0.2,100,100,500,8,7,0.3,0,2.5,1,0,2,0,-2844.76,0.883419,2544.93,0.877179,-2844.76,0.883419,2544.93,0.877179,8.83025
1249,100,0.1,0.2,100,100,500,8,7,0.3,0,2.5,1,0,3,0,0.0167326,0.885454,0.879325,0.86187,0.0167326,0.885454,0.879325,0.86187,2.89552
1250,100,0.1,0.2,100,100,500,8,7,0.3,0,2.5,1,1,1,0,-1.68219,0.906509,1.99843,0.684569,-1.68219,0.906509,1.99843,0.684569,8.81963
1250,100,0.1,0.2,100,100,500,8,7,0.3,0,2.5,1,1,2,0,-2.12171,0.881749,2.3259,0.865876,-2.12171,0.881749,2.3259,0.865876,8.5116
1250,100,0.1,0.2,100,100,500,8,7,0.3,0,2.5,1,1,3,0,0.00441962,0.899401,0.741779,0.736621,0.00441962,0.899401,0.741779,0.736621,2.39699
