iteration,maxIt,threshold,trainPct,minInliers,bestModelCount,numPoints,n,d,noise,outlierRatio,outlierStrength,saltAndPepper,metric,variation,weighted_average,r2_regression_inlier,r2_orthogonal_inlier,mse_regression_inlier,mse_orthogonal_inlier,r2_regression,r2_orthogonal,mse_regression,mse_orthogonal,timeMs
1479,100,0.1,0.2,100,100,500,32,1,0.1,0,2.5,0,0,2,0,-16.4615,0.970578,16.5363,0.932834,-16.4615,0.970578,16.5363,0.932834,297.04
1479,100,0.1,0.2,100,100,500,32,1,0.1,0,2.5,0,0,3,0,0.108717,0.978598,0.84406,0.678561,0.108717,0.978598,0.84406,0.678561,7.16955
1480,100,0.1,0.2,100,100,500,32,1,0.1,0,2.5,0,1,1,0,-26.3839,0.970392,24.2197,0.912139,-26.3839,0.970392,24.2197,0.912139,297.573
1480,100,0.1,0.2,100,100,500,32,1,0.1,0,2.5,0,1,2,0,-32.7431,0.967816,29.8441,0.991471,-32.7431,0.967816,29.8441,0.991471,315.198
1480,100,0.1,0.2,100,100,500,32,1,0.1,0,2.5,0,1,3,0,0.152101,0.980962,0.749924,0.586509,0.152101,0.980962,0.749924,0.586509,8.95476
1481,100,0.1,0.2,100,100,500,32,1,0.1,0.3,2.5,1,0,1,0,-1045.03,0.968888,853.936,0.977884,-208.28,0.984898,1220.29,1.39741,282.623
1481,100,0.1,0.2,100,100,500,32,1,0.1,0.3,2.5,1,0,2,0,-625.236,0.93366,511.234,2.08514,-95.3648,0.975233,561.892,2.29175,299.242
1481,100,0.1,0.2,100,100,500,32,1,0.1,0.3,2.5,1,0,3,0,-0.0655427,0.976745,0.869866,0.730928,0.839489,0.991501,0.935922,0.786434,13.328
1482,100,0.1,0.2,100,100,500,32,1,0.1,0.3,2.5,1,1,1,0,-42849.1,0.967177,38034.4,1.01023,-5648.37,0.98747,39431.7,1.04735,273.428
1482,100,0.1,0.2,100,100,500,32,1,0.1,0.3,2.5,1,1,2,0,-31.0316,0.973412,28.4317,0.818322,-6.42278,0.98216,51.8098,1.49119,293.002
1482,100,0.1,0.2,100,100,500,32,1,0.1,0.3,2.5,1,1,3,0,-0.164359,0.972831,1.0335,0.836204,0.850226,0.989881,1.0454,0.845829,7.66541
1483,100,0.1,0.2,100,100,500,32,1,0.1,0.3,2.5,0,0,1,0,-4.86156e+07,0.962273,5.20002e+07,1.18726,-3.72156e+07,0.955215,9.71301e+07,2.21766,246.09
1483,100,0.1,0.2,100,100,500,32,1,0.1,0.3,2.5,0,0,2,0,-2425.89,0.969207,2595.86,0.969067,-4737.41,0.906767,12366.9,4.61674,260.723
1483,100,0.1,0.2,100,100,500,32,1,0.1,0.3,2.5,0,0,3,0,-0.124565,0.967307,1.20286,1.02883,0.585866,0.98133,1.08086,0.924484,15.7026
1484,100,0.1,0.2,100,100,500,32,1,0.1,0.3,2.5,0,1,1,0,-25.3112,0.968117,22.4257,1.00323,-7.37407,0.978683,23.0363,1.03054,271.911
1484,100,0.1,0.2,100,100,500,32,1,0.1,0.3,2.5,0,1,2,0,-1068.88,0.974733,911.887,0.795061,-1138,0.943491,3133.29,2.73187,245.254
1484,100,0.1,0.2,100,100,500,32,1,0.1,0.3,2.5,0,1,3,0,-0.13379,0.974331,0.966359,0.807717,0.640625,0.982908,0.988608,0.826313,11.3768
1485,100,0.1,0.2,100,100,500,32,1,0.1,0.5,2.5,1,0,1,0,-17.6227,0.969688,17.6429,0.920103,-1.11678,0.992145,19.0903,0.995589,252.183
1485,100,0.1,0.2,100,100,500,32,1,0.1,0.5,2.5,1,0,2,0,-22.1279,0.969944,21.9111,0.91234,-1.74701,0.991861,24.7741,1.03155,254.75
1485,100,0.1,0.2,100,100,500,32,1,0.1,0.5,2.5,1,0,3,0,-0.108868,0.970864,1.05053,0.884412,0.877971,0.99269,1.10053,0.926507,10.8831
1486,100,0.1,0.2,100,100,500,32,1,0.1,0.5,2.5,1,1,1,0,-75.8756,0.965955,67.3578,1.07964,-6.10995,0.991808,68.4048,1.09643,259.868
1486,100,0.1,0.2,100,100,500,32,1,0.1,0.5,2.5,1,1,2,0,-4652.86,0.9684,4077.68,1.00212,-475.834,0.991576,4587.62,1.12745,252.193
1486,100,0.1,0.2,100,100,500,32,1,0.1,0.5,2.5,1,1,3,0,-0.0786057,0.973843,0.945066,0.829504,0.891915,0.99318,1.03989,0.91273,11.7294
1487,100,0.1,0.2,100,100,500,32,1,0.1,0.5,2.5,0,0,1,0,-396.282,0.973024,422.634,0.860249,-161.393,0.984439,448.739,0.913384,264.396
1487,100,0.1,0.2,100,100,500,32,1,0.1,0.5,2.5,0,0,2,0,-3136.78,0.973876,3338.02,0.833078,-1289.93,0.984833,3567.21,0.890279,261.704
1487,100,0.1,0.2,100,100,500,32,1,0.1,0.5,2.5,0,0,3,0,-0.0505935,0.968479,1.11764,1.00521,0.594297,0.982822,1.12107,1.0083,10.4953
1488,100,0.1,0.2,100,100,500,32,1,0.1,0.5,2.5,0,1,1,0,-600526,0.961151,557593,1.16511,-135090,0.97973,585540,1.22351,251.638
1488,100,0.1,0.2,100,100,500,32,1,0.1,0.5,2.5,0,1,2,0,-86.5136,0.970663,81.2569,0.879844,-17.8717,0.985326,81.7976,0.885699,260.469
1488,100,0.1,0.2,100,100,500,32,1,0.1,0.5,2.5,0,1,3,0,-0.263993,0.966844,1.17363,0.994363,0.754905,0.985088,1.06234,0.900078,9.44643
1489,100,0.1,0.2,100,100,500,32,1,0.3,0,2.5,1,0,1,0,-377.705,0.970728,459.831,0.984797,-377.705,0.970728,459.831,0.984797,247.706
1489,100,0.1,0.2,100,100,500,32,1,0.3,0,2.5,1,0,2,0,-17.9077,0.969713,22.9582,1.01895,-17.9077,0.969713,22.9582,1.01895,246.547
1489,100,0.1,0.2,100,100,500,32,1,0.3,0,2.5,1,0,3,0,0.135223,0.971992,1.05003,0.942272,0.135223,0.971992,1.05003,0.942272,11.5653
1490,100,0.1,0.2,100,100,500,32,1,0.3,0,2.5,1,1,1,0,-1967.33,0.961121,2581.52,1.32286,-1967.33,0.961121,2581.52,1.32286,237.352
1490,100,0.1,0.2,100,100,500,32,1,0.3,0,2.5,1,1,2,0,-130.113,0.967548,171.959,1.10416,-130.113,0.967548,171.959,1.10416,247.941
1490,100,0.1,0.2,100,100,500,32,1,0.3,0,2.5,1,1,3,0,0.158256,0.971545,1.10397,0.968171,0.158256,0.971545,1.10397,0.968171,10.0276
1491,100,0.1,0.2,100,100,500,32,1,0.3,0,2.5,0,0,1,0,-136.914,0.970573,167.196,0.987846,-136.914,0.970573,167.196,0.987846,254.094
1491,100,0.1,0.2,100,100,500,32,1,0.3,0,2.5,0,0,2,0,-46.5657,0.967642,57.6646,1.08626,-46.5657,0.967642,57.6646,1.08626,247.691
1491,100,0.1,0.2,100,100,500,32,1,0.3,0,2.5,0,0,3,0,0.133027,0.972292,1.05105,0.930164,0.133027,0.972292,1.05105,0.930164,8.78655
1492,100,0.1,0.2,100,100,500,32,1,0.3,0,2.5,0,1,1,0,-29.6511,0.969467,35.6772,1.03734,-29.6511,0.969467,35.6772,1.03734,248.42
1492,100,0.1,0.2,100,100,500,32,1,0.3,0,2.5,0,1,2,0,-68.671,0.96347,81.0955,1.24106,-68.671,0.96347,81.0955,1.24106,248.957
1492,100,0.1,0.2,100,100,500,32,1,0.3,0,2.5,0,1,3,0,0.143874,0.973485,0.996513,0.900829,0.143874,0.973485,0.996513,0.900829,9.19746
1493,100,0.1,0.2,100,100,500,32,1,0.3,0.3,2.5,1,0,1,0,-4083.43,0.95858,4059.43,1.37404,-569.641,0.984404,4190.79,1.4185,241.292
1493,100,0.1,0.2,100,100,500,32,1,0.3,0.3,2.5,1,0,2,0,-408.178,0.973488,406.674,0.879487,-58.5429,0.989602,437.284,0.945684,259.411
1493,100,0.1,0.2,100,100,500,32,1,0.3,0.3,2.5,1,0,3,0,0.0599643,0.976429,0.934282,0.781942,0.870858,0.991273,0.948418,0.793773,10.1775
1494,100,0.1,0.2,100,100,500,32,1,0.3,0.3,2.5,1,1,1,0,-1706.2,0.964574,1832.19,1.21572,-614.862,0.979253,2822.31,1.8727,240.331
1494,100,0.1,0.2,100,100,500,32,1,0.3,0.3,2.5,1,1,2,0,-25203.4,0.966764,27049.8,1.14058,-6670.8,0.985717,30574.8,1.28922,249.993
1494,100,0.1,0.2,100,100,500,32,1,0.3,0.3,2.5,1,1,3,0,0.0562065,0.973904,1.01289,0.895548,0.770484,0.989697,1.0518,0.929945,10.6817
1495,100,0.1,0.2,100,100,500,32,1,0.3,0.3,2.5,0,0,1,0,-1693.37,0.968596,1979.31,1.03007,-672.29,0.978814,2061.24,1.07271,259.103
1495,100,0.1,0.2,100,100,500,32,1,0.3,0.3,2.5,0,0,2,0,-185.928,0.968647,218.364,1.0284,-114.911,0.966993,354.856,1.67122,243.6
1495,100,0.1,0.2,100,100,500,32,1,0.3,0.3,2.5,0,0,3,0,0.130562,0.973954,1.01565,0.854328,0.637081,0.981542,1.11106,0.934579,9.22202
1496,100,0.1,0.2,100,100,500,32,1,0.3,0.3,2.5,0,1,1,0,-538.555,0.969105,646.705,1.05186,-245.194,0.979995,670.605,1.09074,240.892
1496,100,0.1,0.2,100,100,500,32,1,0.3,0.3,2.5,0,1,2,0,-81.1526,0.970528,98.4672,1.00342,-39.2491,0.97951,109.634,1.11721,245.488
1496,100,0.1,0.2,100,100,500,32,1,0.3,0.3,2.5,0,1,3,0,0.173032,0.97492,0.991195,0.853887,0.612043,0.983304,1.05675,0.910362,11.9904
1497,100,0.1,0.2,100,100,500,32,1,0.3,0.5,2.5,1,0,1,0,-515.826,0.971298,583.794,0.968023,-59.5248,0.991812,657.085,1.08955,257.147
1497,100,0.1,0.2,100,100,500,32,1,0.3,0.5,2.5,1,0,2,0,-34.5119,0.968552,40.1133,1.06062,-2.60268,0.992228,39.1123,1.03416,250.61
1497,100,0.1,0.2,100,100,500,32,1,0.3,0.5,2.5,1,0,3,0,0.00488735,0.971444,1.12405,0.963094,0.895525,0.992696,1.13422,0.971808,12.2543
1498,100,0.1,0.2,100,100,500,32,1,0.3,0.5,2.5,1,1,1,0,-47.5845,0.967642,54.3869,1.10379,-3.76969,0.991875,52.8085,1.07176,244.356
1498,100,0.1,0.2,100,100,500,32,1,0.3,0.5,2.5,1,1,2,0,-68.4415,0.969344,77.7349,1.04574,-5.69464,0.992441,74.1209,0.99712,266.379
1498,100,0.1,0.2,100,100,500,32,1,0.3,0.5,2.5,1,1,3,0,0.153069,0.9764,0.94808,0.805056,0.906467,0.993334,1.03557,0.879346,11.668
1499,100,0.1,0.2,100,100,500,32,1,0.3,0.5,2.5,0,0,1,0,-5.66491,0.973177,6.91964,0.912702,-0.80167,0.983917,8.49989,1.12114,261.833
1499,100,0.1,0.2,100,100,500,32,1,0.3,0.5,2.5,0,0,2,0,-66.5671,0.970154,70.1495,1.01557,-16.1465,0.9832,80.8935,1.17111,254.093
1499,100,0.1,0.2,100,100,500,32,1,0.3,0.5,2.5,0,0,3,0,0.0558777,0.975667,0.980206,0.827977,0.786183,0.987777,1.00874,0.852083,7.64517
1500,100,0.1,0.2,100,100,500,32,1,0.3,0.5,2.5,0,1,1,0,-34.7823,0.975198,43.1522,0.835692,-8.71575,0.985811,48.3572,0.936495,242.613
1500,100,0.1,0.2,100,100,500,32,1,0.3,0.5,2.5,0,1,2,0,-43.6452,0.971825,53.8405,0.949364,-10.2127,0.985091,55.8077,0.984052,250.098
1500,100,0.1,0.2,100,100,500,32,1,0.3,0.5,2.5,0,1,3,0,0.207499,0.976816,0.955728,0.78118,0.794172,0.987313,1.02445,0.83735,11.5616
1501,100,0.1,0.2,100,100,500,32,1,0.5,0,2.5,1,0,1,0,-4.72582,0.977946,10.0653,0.880212,-4.72582,0.977946,10.0653,0.880212,252.72
1501,100,0.1,0.2,100,100,500,32,1,0.5,0,2.5,1,0,2,0,-27.4912,0.975455,50.0843,0.979626,-27.4912,0.975455,50.0843,0.979626,248.517
1501,100,0.1,0.2,100,100,500,32,1,0.5,0,2.5,1,0,3,0,0.353376,0.974611,1.13669,1.0133,0.353376,0.974611,1.13669,1.0133,11.7883
1502,100,0.1,0.2,100,100,500,32,1,0.5,0,2.5,1,1,1,0,-724.921,0.971902,1296.19,1.10611,-724.921,0.971902,1296.19,1.10611,262.657
1502,100,0.1,0.2,100,100,500,32,1,0.5,0,2.5,1,1,2,0,-2964.6,0.969279,5295.33,1.20936,-2964.6,0.969279,5295.33,1.20936,241.067
1502,100,0.1,0.2,100,100,500,32,1,0.5,0,2.5,1,1,3,0,0.431157,0.978345,1.01572,0.85245,0.431157,0.978345,1.01572,0.85245,10.374
1503,100,0.1,0.2,100,100,500,32,1,0.5,0,2.5,0,0,1,0,-7.69108,0.976255,13.8814,0.90986,-7.69108,0.976255,13.8814,0.90986,260.972
1503,100,0.1,0.2,100,100,500,32,1,0.5,0,2.5,0,0,2,0,-312.392,0.975164,500.55,0.951658,-312.392,0.975164,500.55,0.951658,242.459
1503,100,0.1,0.2,100,100,500,32,1,0.5,0,2.5,0,0,3,0,0.332756,0.976237,1.06572,0.910522,0.332756,0.976237,1.06572,0.910522,10.607
1504,100,0.1,0.2,100,100,500,32,1,0.5,0,2.5,0,1,1,0,-9.57131,0.97704,16.1186,0.887707,-9.57131,0.97704,16.1186,0.887707,250.333
1504,100,0.1,0.2,100,100,500,32,1,0.5,0,2.5,0,1,2,0,-7.09198e+06,0.962545,1.08135e+07,1.44813,-7.09198e+06,0.962545,1.08135e+07,1.44813,238.38
1504,100,0.1,0.2,100,100,500,32,1,0.5,0,2.5,0,1,3,0,0.342852,0.976864,1.00199,0.894526,0.342852,0.976864,1.00199,0.894526,10.506
1505,100,0.1,0.2,100,100,500,32,1,0.5,0.3,2.5,1,0,1,0,-9791.25,0.96803,14054.8,1.21494,-3100.75,0.983848,16984.5,1.46819,239.009
1505,100,0.1,0.2,100,100,500,32,1,0.5,0.3,2.5,1,0,2,0,-54.8819,0.975865,80.207,0.917182,-13.9961,0.98967,82.1152,0.939002,251.706
1505,100,0.1,0.2,100,100,500,32,1,0.5,0.3,2.5,1,0,3,0,0.248989,0.975058,1.07792,0.94786,0.795644,0.989175,1.119,0.983983,11.6442
1506,100,0.1,0.2,100,100,500,32,1,0.5,0.3,2.5,1,1,1,0,-11.4749,0.975318,19.6905,0.95885,-2.25852,0.990041,19.3512,0.942328,253.638
1506,100,0.1,0.2,100,100,500,32,1,0.5,0.3,2.5,1,1,2,0,-8.42168,0.974597,14.8712,0.98689,-1.60856,0.989135,15.4913,1.02804,256.864
1506,100,0.1,0.2,100,100,500,32,1,0.5,0.3,2.5,1,1,3,0,0.360453,0.977528,1.00946,0.873002,0.827342,0.990628,1.02535,0.886742,13.2698
1507,100,0.1,0.2,100,100,500,32,1,0.5,0.3,2.5,0,0,1,0,-15.7252,0.975012,32.1666,0.986113,-5.97289,0.983353,31.8077,0.975111,247.609
1507,100,0.1,0.2,100,100,500,32,1,0.5,0.3,2.5,0,0,2,0,-9.19026,0.977436,19.5983,0.890462,-3.43476,0.984308,20.2297,0.919148,247.382
1507,100,0.1,0.2,100,100,500,32,1,0.5,0.3,2.5,0,0,3,0,0.40506,0.976275,1.14421,0.936269,0.74496,0.983748,1.1634,0.951966,9.01526
1508,100,0.1,0.2,100,100,500,32,1,0.5,0.3,2.5,0,1,1,0,-86.5569,0.97614,128.577,0.90027,-42.5545,0.984072,131.632,0.921659,254.197
1508,100,0.1,0.2,100,100,500,32,1,0.5,0.3,2.5,0,1,2,0,-10.3797,0.977591,16.7111,0.845518,-4.64974,0.98507,17.0749,0.863924,243.712
1508,100,0.1,0.2,100,100,500,32,1,0.5,0.3,2.5,0,1,3,0,0.285238,0.975864,1.04963,0.910664,0.652766,0.984265,1.04942,0.910488,11.5441
1509,100,0.1,0.2,100,100,500,32,1,0.5,0.5,2.5,1,0,1,0,-278.551,0.974104,421.72,1.01517,-37.3776,0.992581,412.956,0.994077,252.565
1509,100,0.1,0.2,100,100,500,32,1,0.5,0.5,2.5,1,0,2,0,-1278.31,0.971333,1929.92,1.12382,-185.326,0.991287,2004.94,1.16751,242.073
1509,100,0.1,0.2,100,100,500,32,1,0.5,0.5,2.5,1,0,3,0,0.364418,0.979623,0.958815,0.798815,0.912075,0.994118,0.946101,0.788223,10.3119
1510,100,0.1,0.2,100,100,500,32,1,0.5,0.5,2.5,1,1,1,0,-2441.3,0.976209,4100.06,0.922323,-417.726,0.992475,4558.76,1.02551,245.728
1510,100,0.1,0.2,100,100,500,32,1,0.5,0.5,2.5,1,1,2,0,-63.8714,0.97474,108.904,0.979236,-8.89572,0.992891,107.737,0.968741,240.969
1510,100,0.1,0.2,100,100,500,32,1,0.5,0.5,2.5,1,1,3,0,0.451661,0.980427,0.920534,0.758786,0.911752,0.994189,0.960776,0.791956,12.0492
1511,100,0.1,0.2,100,100,500,32,1,0.5,0.5,2.5,0,0,1,0,-50.199,0.97219,86.9845,1.07282,-16.2224,0.986157,83.1604,1.02565,254.341
1511,100,0.1,0.2,100,100,500,32,1,0.5,0.5,2.5,0,0,2,0,-727.068,0.975223,1236.95,0.955809,-285.659,0.985564,1384.16,1.06956,249.311
1511,100,0.1,0.2,100,100,500,32,1,0.5,0.5,2.5,0,0,3,0,0.388769,0.976671,1.03845,0.899937,0.766934,0.986837,1.12539,0.975276,11.832
1512,100,0.1,0.2,100,100,500,32,1,0.5,0.5,2.5,0,1,1,0,-72.8526,0.974557,116.279,0.981056,-26.8001,0.984731,125.525,1.05907,244.481
1512,100,0.1,0.2,100,100,500,32,1,0.5,0.5,2.5,0,1,2,0,-5134.99,0.97103,8086.47,1.11703,-1626.97,0.985361,7350.7,1.01539,255.785
1512,100,0.1,0.2,100,100,500,32,1,0.5,0.5,2.5,0,1,3,0,0.296793,0.975792,1.10718,0.933436,0.752904,0.986439,1.11571,0.940624,11.7723
1513,100,0.1,0.2,100,100,500,32,3,0,0,2.5,1,0,1,0,1,1,1.53132e-27,-3.31129e-15,1,1,1.53132e-27,-3.31129e-15,240.559
1513,100,0.1,0.2,100,100,500,32,3,0,0,2.5,1,0,2,0,1,1,2.1656e-28,-5.35168e-15,1,1,2.1656e-28,-5.35168e-15,241.477
1513,100,0.1,0.2,100,100,500,32,3,0,0,2.5,1,0,3,0,1,1,1.35249e-20,-2.47906e-15,1,1,1.35249e-20,-2.47906e-15,6.21199
1514,100,0.1,0.2,100,100,500,32,3,0,0,2.5,1,1,1,0,1,1,7.32849e-28,-4.0337e-15,1,1,7.32849e-28,-4.0337e-15,238.892
1514,100,0.1,0.2,100,100,500,32,3,0,0,2.5,1,1,2,0,1,1,1.54447e-27,-4.37353e-15,1,1,1.54447e-27,-4.37353e-15,246.492
1514,100,0.1,0.2,100,100,500,32,3,0,0,2.5,1,1,3,0,1,1,1.10856e-20,-3.37427e-15,1,1,1.10856e-20,-3.37427e-15,7.58461
1515,100,0.1,0.2,100,100,500,32,3,0,0,2.5,0,0,1,0,1,1,8.08777e-27,-7.08186e-15,1,1,8.08777e-27,-7.08186e-15,247.561
1515,100,0.1,0.2,100,100,500,32,3,0,0,2.5,0,0,2,0,1,1,4.84392e-28,-6.78542e-15,1,1,4.84392e-28,-6.78542e-15,244.837
1515,100,0.1,0.2,100,100,500,32,3,0,0,2.5,0,0,3,0,1,1,1.57638e-21,2.51267e-15,1,1,1.57638e-21,2.51267e-15,7.34712
1516,100,0.1,0.2,100,100,500,32,3,0,0,2.5,0,1,1,0,1,1,2e-27,-9.14365e-15,1,1,2e-27,-9.14365e-15,239.803
1516,100,0.1,0.2,100,100,500,32,3,0,0,2.5,0,1,2,0,1,1,5.59054e-28,-8.03137e-15,1,1,5.59054e-28,-8.03137e-15,244.213
1516,100,0.1,0.2,100,100,500,32,3,0,0,2.5,0,1,3,0,1,1,9.90057e-22,4.2961e-16,1,1,9.90057e-22,4.2961e-16,6.21603
1517,100,0.1,0.2,100,100,500,32,3,0,0.3,2.5,1,0,1,0,-689.56,0.967714,659.28,1.0036,-463.694,0.962022,2060.49,3.1366,226.803
1517,100,0.1,0.2,100,100,500,32,3,0,0.3,2.5,1,0,2,0,-10.4491,0.971151,10.9305,0.896734,-21.0232,0.902999,97.6528,8.01143,240.926
1517,100,0.1,0.2,100,100,500,32,3,0,0.3,2.5,1,0,3,0,-0.103453,0.969487,1.05347,0.948476,0.769688,0.988868,1.02122,0.919441,10.3715
1518,100,0.1,0.2,100,100,500,32,3,0,0.3,2.5,1,1,1,0,-108.413,0.968287,103.631,0.963312,-13.6206,0.986853,113.42,1.05431,231.396
1518,100,0.1,0.2,100,100,500,32,3,0,0.3,2.5,1,1,2,0,-33.1862,0.970516,32.3795,0.895589,-5.51485,0.982569,50.5394,1.39788,229.898
1518,100,0.1,0.2,100,100,500,32,3,0,0.3,2.5,1,1,3,0,-0.312615,0.966543,1.24325,1.01626,0.843913,0.987657,1.21086,0.98979,11.7626
1519,100,0.1,0.2,100,100,500,32,3,0,0.3,2.5,0,0,1,0,-361.515,0.969817,317.137,0.926723,-161.945,0.979523,348.751,1.01911,226.77
1519,100,0.1,0.2,100,100,500,32,3,0,0.3,2.5,0,0,2,0,-2.70902,0.976817,3.24475,0.711792,-0.682107,0.984131,3.60022,0.789771,258.862
1519,100,0.1,0.2,100,100,500,32,3,0,0.3,2.5,0,0,3,0,-0.0475507,0.974196,0.916424,0.792272,0.569368,0.983989,0.921684,0.796819,10.5378
1520,100,0.1,0.2,100,100,500,32,3,0,0.3,2.5,0,1,1,0,-277.342,0.971638,244.241,0.86829,-75.255,0.983326,252.769,0.898607,227.22
1520,100,0.1,0.2,100,100,500,32,3,0,0.3,2.5,0,1,2,0,-71.4261,0.969048,63.5527,0.9476,-19.7567,0.980964,68.8039,1.0259,234.377
1520,100,0.1,0.2,100,100,500,32,3,0,0.3,2.5,0,1,3,0,-0.156942,0.971823,1.0152,0.862628,0.68107,0.983332,1.05718,0.898304,10.4547
1521,100,0.1,0.2,100,100,500,32,3,0,0.5,2.5,1,0,1,0,-37.5176,0.972793,40.0306,0.834326,-3.62729,0.993259,40.7111,0.84851,250.494
1521,100,0.1,0.2,100,100,500,32,3,0,0.5,2.5,1,0,2,0,-2.40236,0.974249,3.536,0.789668,0.557936,0.9931,3.88931,0.868568,258.216
1521,100,0.1,0.2,100,100,500,32,3,0,0.5,2.5,1,0,3,0,-0.111727,0.967484,1.1554,0.997107,0.873764,0.992385,1.11063,0.958473,10.6391
1522,100,0.1,0.2,100,100,500,32,3,0,0.5,2.5,1,1,1,0,-29.8602,0.974142,29.732,0.818515,-2.08449,0.994291,27.749,0.763924,240.518
1522,100,0.1,0.2,100,100,500,32,3,0,0.5,2.5,1,1,2,0,-268.348,0.973159,259.501,0.849627,-27.7563,0.99367,258.7,0.847005,245.242
1522,100,0.1,0.2,100,100,500,32,3,0,0.5,2.5,1,1,3,0,-0.0230835,0.974027,0.985679,0.822161,0.882231,0.993396,1.05948,0.883721,10.9548
1523,100,0.1,0.2,100,100,500,32,3,0,0.5,2.5,0,0,1,0,-22.4145,0.978751,23.2793,0.653532,-6.4727,0.988002,27.176,0.762926,284.128
1523,100,0.1,0.2,100,100,500,32,3,0,0.5,2.5,0,0,2,0,-33.938,0.976286,34.7363,0.729356,-9.16748,0.98779,36.9761,0.776386,285.818
1523,100,0.1,0.2,100,100,500,32,3,0,0.5,2.5,0,0,3,0,-0.0938645,0.969836,1.08755,0.927735,0.708571,0.985782,1.05984,0.904098,10.6324
1524,100,0.1,0.2,100,100,500,32,3,0,0.5,2.5,0,1,1,0,-97.2101,0.978334,79.1936,0.651355,-19.1379,0.989154,85.665,0.70458,249.182
1524,100,0.1,0.2,100,100,500,32,3,0,0.5,2.5,0,1,2,0,-275.735,0.967106,223.15,0.988902,-121.804,0.964362,522.397,2.31503,229.25
1524,100,0.1,0.2,100,100,500,32,3,0,0.5,2.5,0,1,3,0,-0.154937,0.973503,0.931306,0.796582,0.784308,0.987919,0.917533,0.784801,13.7811
1525,100,0.1,0.2,100,100,500,32,3,0.1,0,2.5,1,0,1,0,-8.33606,0.982507,9.12835,0.546915,-8.33606,0.982507,9.12835,0.546915,279.608
1525,100,0.1,0.2,100,100,500,32,3,0.1,0,2.5,1,0,2,0,-259.32,0.976476,254.528,0.735473,-259.32,0.976476,254.528,0.735473,245.004
1525,100,0.1,0.2,100,100,500,32,3,0.1,0,2.5,1,0,3,0,0.164616,0.981541,0.816799,0.577115,0.164616,0.981541,0.816799,0.577115,9.13897
1526,100,0.1,0.2,100,100,500,32,3,0.1,0,2.5,1,1,1,0,-52.169,0.986559,51.6316,0.418114,-52.169,0.986559,51.6316,0.418114,229.732
1526,100,0.1,0.2,100,100,500,32,3,0.1,0,2.5,1,1,2,0,-2.98011,0.983232,3.86502,0.521603,-2.98011,0.983232,3.86502,0.521603,234.486
1526,100,0.1,0.2,100,100,500,32,3,0.1,0,2.5,1,1,3,0,0.178161,0.981878,0.798075,0.563725,0.178161,0.981878,0.798075,0.563725,9.11354
1527,100,0.1,0.2,100,100,500,32,3,0.1,0,2.5,0,0,1,0,-51.2314,0.975893,50.9753,0.748796,-51.2314,0.975893,50.9753,0.748796,236.371
1527,100,0.1,0.2,100,100,500,32,3,0.1,0,2.5,0,0,2,0,-7.2584,0.986042,8.0598,0.433558,-7.2584,0.986042,8.0598,0.433558,241.516
1527,100,0.1,0.2,100,100,500,32,3,0.1,0,2.5,0,0,3,0,0.100715,0.977194,0.877659,0.708385,0.100715,0.977194,0.877659,0.708385,8.96113
1528,100,0.1,0.2,100,100,500,32,3,0.1,0,2.5,0,1,1,0,-8.2078,0.985145,9.53142,0.461286,-8.2078,0.985145,9.53142,0.461286,231.888
1528,100,0.1,0.2,100,100,500,32,3,0.1,0,2.5,0,1,2,0,-37.6953,0.9832,40.0553,0.52171,-37.6953,0.9832,40.0553,0.52171,261.916
1528,100,0.1,0.2,100,100,500,32,3,0.1,0,2.5,0,1,3,0,0.190528,0.98095,0.837922,0.591571,0.190528,0.98095,0.837922,0.591571,8.87375
1529,100,0.1,0.2,100,100,500,32,3,0.1,0.3,2.5,1,0,1,0,-979.478,0.970394,948.654,0.91064,-137.312,0.989949,929.22,0.891985,228.671
1529,100,0.1,0.2,100,100,500,32,3,0.1,0.3,2.5,1,0,2,0,-1930.37,0.96697,1868.69,1.01597,-373.769,0.984575,2517.81,1.36888,262.471
1529,100,0.1,0.2,100,100,500,32,3,0.1,0.3,2.5,1,0,3,0,-0.135882,0.970214,1.09901,0.916178,0.846173,0.990292,1.03346,0.861527,10.4822
1530,100,0.1,0.2,100,100,500,32,3,0.1,0.3,2.5,1,1,1,0,-470.904,0.976056,434.463,0.75024,-86.5155,0.990823,471.637,0.814433,238.788
1530,100,0.1,0.2,100,100,500,32,3,0.1,0.3,2.5,1,1,2,0,-28.131,0.974726,26.8197,0.791901,-4.6326,0.9899,30.3551,0.89629,296.838
1530,100,0.1,0.2,100,100,500,32,3,0.1,0.3,2.5,1,1,3,0,-0.132264,0.970242,1.04243,0.932388,0.818154,0.990123,0.980004,0.876551,8.56543
1531,100,0.1,0.2,100,100,500,32,3,0.1,0.3,2.5,0,0,1,0,-31.4619,0.977084,30.4816,0.716611,-9.45664,0.985425,32.2625,0.758479,264.008
1531,100,0.1,0.2,100,100,500,32,3,0.1,0.3,2.5,0,0,2,0,-23.9668,0.964228,23.4438,1.11867,-9.62602,0.969938,32.7851,1.56441,244.456
1531,100,0.1,0.2,100,100,500,32,3,0.1,0.3,2.5,0,0,3,0,-0.0835201,0.972476,1.01742,0.860736,0.657585,0.982825,1.05647,0.893774,12.079
