iteration,maxIt,threshold,trainPct,minInliers,bestModelCount,numPoints,n,d,noise,outlierRatio,outlierStrength,saltAndPepper,metric,variation,weighted_average,r2,mse,timeMs
2370,100,0.1,0.2,100,1,1000,50,4,0.2,0.4,2.5,1,0,1,0,-0.0171536,42.7386,786.068
2370,100,0.1,0.2,100,1,1000,50,4,0.2,0.4,2.5,1,0,2,0,0.978988,0.8829,787.746
2371,100,0.1,0.2,100,1,1000,50,4,0.2,0.4,2.5,0,0,1,1,-0.00927037,32.7161,751.526
2371,100,0.1,0.2,100,1,1000,50,4,0.2,0.4,2.5,0,0,2,1,0.978296,0.703557,758.158
2372,100,0.1,0.2,100,1,1000,50,4,0.2,0.4,2.5,0,0,1,0,-0.04357,35.3818,738.633
2372,100,0.1,0.2,100,1,1000,50,4,0.2,0.4,2.5,0,0,2,0,0.979168,0.706302,752.054
2373,100,0.1,0.2,100,1,1000,50,4,0.2,0.5,2.5,1,0,1,1,-0.0310068,59.045,835.475
2373,100,0.1,0.2,100,1,1000,50,4,0.2,0.5,2.5,1,0,2,1,0.980798,1.09966,845.062
2374,100,0.1,0.2,100,1,1000,50,4,0.2,0.5,2.5,1,0,1,0,-0.0449564,51.1896,806.055
2374,100,0.1,0.2,100,1,1000,50,4,0.2,0.5,2.5,1,0,2,0,0.979506,1.00394,810.059
2375,100,0.1,0.2,100,1,1000,50,4,0.2,0.5,2.5,0,0,1,1,-0.0190562,37.6109,774.995
2375,100,0.1,0.2,100,1,1000,50,4,0.2,0.5,2.5,0,0,2,1,0.966715,1.22846,782.162
2376,100,0.1,0.2,100,1,1000,50,4,0.2,0.5,2.5,0,0,1,0,-0.0700972,35.2572,755.59
2376,100,0.1,0.2,100,1,1000,50,4,0.2,0.5,2.5,0,0,2,0,0.975598,0.803999,744.976
2377,100,0.1,0.2,100,1,1000,50,4,0.3,0,2.5,1,0,1,1,0.00279456,29.2651,738.772
2377,100,0.1,0.2,100,1,1000,50,4,0.3,0,2.5,1,0,2,1,0.979535,0.600593,743.962
2378,100,0.1,0.2,100,1,1000,50,4,0.3,0,2.5,1,0,1,0,-0.0306625,29.9384,756.274
2378,100,0.1,0.2,100,1,1000,50,4,0.3,0,2.5,1,0,2,0,0.976823,0.673241,743.108
2379,100,0.1,0.2,100,1,1000,50,4,0.3,0,2.5,0,0,1,1,0.017972,28.5227,741.057
2379,100,0.1,0.2,100,1,1000,50,4,0.3,0,2.5,0,0,2,1,0.974368,0.744486,770.405
2380,100,0.1,0.2,100,1,1000,50,4,0.3,0,2.5,0,0,1,0,-0.00417646,29.017,750.325
2380,100,0.1,0.2,100,1,1000,50,4,0.3,0,2.5,0,0,2,0,0.968406,0.912957,756.394
2381,100,0.1,0.2,100,1,1000,50,4,0.3,0.1,2.5,1,0,1,1,-0.00979148,36.692,778.127
2381,100,0.1,0.2,100,1,1000,50,4,0.3,0.1,2.5,1,0,2,1,0.973348,0.968427,801.119
2382,100,0.1,0.2,100,1,1000,50,4,0.3,0.1,2.5,1,0,1,0,-0.012223,36.6132,803.591
2382,100,0.1,0.2,100,1,1000,50,4,0.3,0.1,2.5,1,0,2,0,0.980446,0.707272,827.03
2383,100,0.1,0.2,100,1,1000,50,4,0.3,0.1,2.5,0,0,1,1,-0.00726935,31.4605,753.216
2383,100,0.1,0.2,100,1,1000,50,4,0.3,0.1,2.5,0,0,2,1,0.978459,0.672796,776.91
2384,100,0.1,0.2,100,1,1000,50,4,0.3,0.1,2.5,0,0,1,0,-0.0520223,33.113,755.47
2384,100,0.1,0.2,100,1,1000,50,4,0.3,0.1,2.5,0,0,2,0,0.981406,0.585259,807.203
2385,100,0.1,0.2,100,1,1000,50,4,0.3,0.2,2.5,1,0,1,1,-0.0473781,44.1321,1347.83
2385,100,0.1,0.2,100,1,1000,50,4,0.3,0.2,2.5,1,0,2,1,0.977702,0.939534,822.147
2386,100,0.1,0.2,100,1,1000,50,4,0.3,0.2,2.5,1,0,1,0,-0.0634655,45.6178,800.889
2386,100,0.1,0.2,100,1,1000,50,4,0.3,0.2,2.5,1,0,2,0,0.974766,1.08242,799.417
2387,100,0.1,0.2,100,1,1000,50,4,0.3,0.2,2.5,0,0,1,1,-0.0302431,34.6606,789.174
2387,100,0.1,0.2,100,1,1000,50,4,0.3,0.2,2.5,0,0,2,1,0.97152,0.958157,794.958
2388,100,0.1,0.2,100,1,1000,50,4,0.3,0.2,2.5,0,0,1,0,-0.0382945,35.0654,781.85
2388,100,0.1,0.2,100,1,1000,50,4,0.3,0.2,2.5,0,0,2,0,0.973185,0.905603,793.566
2389,100,0.1,0.2,100,1,1000,50,4,0.3,0.3,2.5,1,0,1,1,-0.0150418,49.407,822.088
2389,100,0.1,0.2,100,1,1000,50,4,0.3,0.3,2.5,1,0,2,1,0.980945,0.927502,857.638
2390,100,0.1,0.2,100,1,1000,50,4,0.3,0.3,2.5,1,0,1,0,-0.0797683,54.9867,879.747
2390,100,0.1,0.2,100,1,1000,50,4,0.3,0.3,2.5,1,0,2,0,0.976304,1.20672,868.554
2391,100,0.1,0.2,100,1,1000,50,4,0.3,0.3,2.5,0,0,1,1,-0.0250667,36.3797,874.229
2391,100,0.1,0.2,100,1,1000,50,4,0.3,0.3,2.5,0,0,2,1,0.980929,0.676829,857.42
2392,100,0.1,0.2,100,1,1000,50,4,0.3,0.3,2.5,0,0,1,0,-0.0183302,37.3304,798.605
2392,100,0.1,0.2,100,1,1000,50,4,0.3,0.3,2.5,0,0,2,0,0.971569,1.04224,810.459
2393,100,0.1,0.2,100,1,1000,50,4,0.3,0.4,2.5,1,0,1,1,-0.0517985,61.1224,895.394
2393,100,0.1,0.2,100,1,1000,50,4,0.3,0.4,2.5,1,0,2,1,0.980176,1.15201,892.682
2394,100,0.1,0.2,100,1,1000,50,4,0.3,0.4,2.5,1,0,1,0,-0.0250695,59.2553,885.683
2394,100,0.1,0.2,100,1,1000,50,4,0.3,0.4,2.5,1,0,2,0,0.974044,1.50044,884.992
2395,100,0.1,0.2,100,1,1000,50,4,0.3,0.4,2.5,0,0,1,1,-0.0148273,36.8824,799.894
2395,100,0.1,0.2,100,1,1000,50,4,0.3,0.4,2.5,0,0,2,1,0.978165,0.793559,793.276
2396,100,0.1,0.2,100,1,1000,50,4,0.3,0.4,2.5,0,0,1,0,-0.00809935,37.9352,782.351
2396,100,0.1,0.2,100,1,1000,50,4,0.3,0.4,2.5,0,0,2,0,0.979815,0.759559,785.201
2397,100,0.1,0.2,100,1,1000,50,4,0.3,0.5,2.5,1,0,1,1,-0.0687836,65.73,843.042
2397,100,0.1,0.2,100,1,1000,50,4,0.3,0.5,2.5,1,0,2,1,0.978883,1.2987,836.603
2398,100,0.1,0.2,100,1,1000,50,4,0.3,0.5,2.5,1,0,1,0,-0.0642949,69.1935,880.195
2398,100,0.1,0.2,100,1,1000,50,4,0.3,0.5,2.5,1,0,2,0,0.973968,1.69245,902.632
2399,100,0.1,0.2,100,1,1000,50,4,0.3,0.5,2.5,0,0,1,1,-0.0205527,42.1273,815.316
2399,100,0.1,0.2,100,1,1000,50,4,0.3,0.5,2.5,0,0,2,1,0.978387,0.892155,847.53
2400,100,0.1,0.2,100,1,1000,50,4,0.3,0.5,2.5,0,0,1,0,-0.0578949,43.4033,822.027
2400,100,0.1,0.2,100,1,1000,50,4,0.3,0.5,2.5,0,0,2,0,0.978708,0.873547,839.082
2401,100,0.1,0.2,100,1,1000,50,4,0.4,0,2.5,1,0,1,1,-0.0439885,34.3676,830.379
2401,100,0.1,0.2,100,1,1000,50,4,0.4,0,2.5,1,0,2,1,0.980719,0.634722,759.093
2402,100,0.1,0.2,100,1,1000,50,4,0.4,0,2.5,1,0,1,0,-0.0511913,34.6528,781.477
2402,100,0.1,0.2,100,1,1000,50,4,0.4,0,2.5,1,0,2,0,0.980328,0.648484,780.823
2403,100,0.1,0.2,100,1,1000,50,4,0.4,0,2.5,0,0,1,1,-0.0489135,34.7423,735.706
2403,100,0.1,0.2,100,1,1000,50,4,0.4,0,2.5,0,0,2,1,0.978171,0.723034,744.525
2404,100,0.1,0.2,100,1,1000,50,4,0.4,0,2.5,0,0,1,0,-0.0346011,33.9364,786.37
2404,100,0.1,0.2,100,1,1000,50,4,0.4,0,2.5,0,0,2,0,0.981367,0.611175,1254.23
2405,100,0.1,0.2,100,1,1000,50,4,0.4,0.1,2.5,1,0,1,1,-0.0285612,41.0682,781.28
2405,100,0.1,0.2,100,1,1000,50,4,0.4,0.1,2.5,1,0,2,1,0.97931,0.826104,793.231
2406,100,0.1,0.2,100,1,1000,50,4,0.4,0.1,2.5,1,0,1,0,-0.0655403,42.785,766.96
2406,100,0.1,0.2,100,1,1000,50,4,0.4,0.1,2.5,1,0,2,0,0.979856,0.808836,775.058
2407,100,0.1,0.2,100,1,1000,50,4,0.4,0.1,2.5,0,0,1,1,-0.0444466,36.8021,744.65
2407,100,0.1,0.2,100,1,1000,50,4,0.4,0.1,2.5,0,0,2,1,0.977185,0.803899,755.943
2408,100,0.1,0.2,100,1,1000,50,4,0.4,0.1,2.5,0,0,1,0,-0.0272515,36.5541,738.035
2408,100,0.1,0.2,100,1,1000,50,4,0.4,0.1,2.5,0,0,2,0,0.977796,0.790132,778.017
2409,100,0.1,0.2,100,1,1000,50,4,0.4,0.2,2.5,1,0,1,1,-0.0211437,45.9159,814.119
2409,100,0.1,0.2,100,1,1000,50,4,0.4,0.2,2.5,1,0,2,1,0.977221,1.02428,810.079
2410,100,0.1,0.2,100,1,1000,50,4,0.4,0.2,2.5,1,0,1,0,-0.0349825,48.1833,806.877
2410,100,0.1,0.2,100,1,1000,50,4,0.4,0.2,2.5,1,0,2,0,0.979472,0.955692,808.669
2411,100,0.1,0.2,100,1,1000,50,4,0.4,0.2,2.5,0,0,1,1,-0.0295497,39.0415,780.224
2411,100,0.1,0.2,100,1,1000,50,4,0.4,0.2,2.5,0,0,2,1,0.971274,1.08932,779.525
2412,100,0.1,0.2,100,1,1000,50,4,0.4,0.2,2.5,0,0,1,0,-0.0215305,38.7827,773.855
2412,100,0.1,0.2,100,1,1000,50,4,0.4,0.2,2.5,0,0,2,0,0.980888,0.725607,789.436
2413,100,0.1,0.2,100,1,1000,50,4,0.4,0.3,2.5,1,0,1,1,-0.052493,56.3734,796.053
2413,100,0.1,0.2,100,1,1000,50,4,0.4,0.3,2.5,1,0,2,1,0.977589,1.20039,808.66
2414,100,0.1,0.2,100,1,1000,50,4,0.4,0.3,2.5,1,0,1,0,-0.0246384,55.7372,800.123
2414,100,0.1,0.2,100,1,1000,50,4,0.4,0.3,2.5,1,0,2,0,0.978871,1.14936,799.235
2415,100,0.1,0.2,100,1,1000,50,4,0.4,0.3,2.5,0,0,1,1,-0.0237694,41.0675,783.536
2415,100,0.1,0.2,100,1,1000,50,4,0.4,0.3,2.5,0,0,2,1,0.97645,0.944688,777.314
2416,100,0.1,0.2,100,1,1000,50,4,0.4,0.3,2.5,0,0,1,0,-0.0415622,41.6549,786.93
2416,100,0.1,0.2,100,1,1000,50,4,0.4,0.3,2.5,0,0,2,0,0.978455,0.861662,784.172
2417,100,0.1,0.2,100,1,1000,50,4,0.4,0.4,2.5,1,0,1,1,-0.00842254,60.1337,841.139
2417,100,0.1,0.2,100,1,1000,50,4,0.4,0.4,2.5,1,0,2,1,0.974121,1.54317,835.346
2418,100,0.1,0.2,100,1,1000,50,4,0.4,0.4,2.5,1,0,1,0,-0.0528227,64.5542,844.912
2418,100,0.1,0.2,100,1,1000,50,4,0.4,0.4,2.5,1,0,2,0,0.980664,1.1856,828.704
2419,100,0.1,0.2,100,1,1000,50,4,0.4,0.4,2.5,0,0,1,1,-0.0206588,43.0741,789.021
2419,100,0.1,0.2,100,1,1000,50,4,0.4,0.4,2.5,0,0,2,1,0.979514,0.864559,771.015
2420,100,0.1,0.2,100,1,1000,50,4,0.4,0.4,2.5,0,0,1,0,-0.030886,43.4299,763.877
2420,100,0.1,0.2,100,1,1000,50,4,0.4,0.4,2.5,0,0,2,0,0.97519,1.04521,787.229
2421,100,0.1,0.2,100,1,1000,50,4,0.4,0.5,2.5,1,0,1,1,-0.0642056,65.4588,817.002
2421,100,0.1,0.2,100,1,1000,50,4,0.4,0.5,2.5,1,0,2,1,0.977461,1.38636,820.726
2422,100,0.1,0.2,100,1,1000,50,4,0.4,0.5,2.5,1,0,1,0,-0.0680532,67.2752,813.34
2422,100,0.1,0.2,100,1,1000,50,4,0.4,0.5,2.5,1,0,2,0,0.9592,2.56997,824.996
2423,100,0.1,0.2,100,1,1000,50,4,0.4,0.5,2.5,0,0,1,1,-0.0504907,47.4272,798.021
2423,100,0.1,0.2,100,1,1000,50,4,0.4,0.5,2.5,0,0,2,1,0.978805,0.956926,800.453
2424,100,0.1,0.2,100,1,1000,50,4,0.4,0.5,2.5,0,0,1,0,-0.0403368,46.3155,826.204
2424,100,0.1,0.2,100,1,1000,50,4,0.4,0.5,2.5,0,0,2,0,0.980413,0.872004,850.881
2425,100,0.1,0.2,100,1,1000,50,4,0.5,0,2.5,1,0,1,1,-0.015614,37.3938,1275.84
2425,100,0.1,0.2,100,1,1000,50,4,0.5,0,2.5,1,0,2,1,0.980532,0.716795,785.569
2426,100,0.1,0.2,100,1,1000,50,4,0.5,0,2.5,1,0,1,0,-0.0219706,37.1179,775.531
2426,100,0.1,0.2,100,1,1000,50,4,0.5,0,2.5,1,0,2,0,0.974731,0.917782,773.493
2427,100,0.1,0.2,100,1,1000,50,4,0.5,0,2.5,0,0,1,1,-0.0311029,37.5644,786.943
2427,100,0.1,0.2,100,1,1000,50,4,0.5,0,2.5,0,0,2,1,0.977318,0.826346,780.943
2428,100,0.1,0.2,100,1,1000,50,4,0.5,0,2.5,0,0,1,0,-0.0122649,37.1699,785.394
2428,100,0.1,0.2,100,1,1000,50,4,0.5,0,2.5,0,0,2,0,0.980464,0.717363,774.518
2429,100,0.1,0.2,100,1,1000,50,4,0.5,0.1,2.5,1,0,1,1,-0.0282323,45.0728,768.541
2429,100,0.1,0.2,100,1,1000,50,4,0.5,0.1,2.5,1,0,2,1,0.979058,0.917992,798.959
2430,100,0.1,0.2,100,1,1000,50,4,0.5,0.1,2.5,1,0,1,0,-0.0210413,44.2055,766.599
2430,100,0.1,0.2,100,1,1000,50,4,0.5,0.1,2.5,1,0,2,0,0.979259,0.897959,769.996
2431,100,0.1,0.2,100,1,1000,50,4,0.5,0.1,2.5,0,0,1,1,-0.0366326,40.9593,776.962
2431,100,0.1,0.2,100,1,1000,50,4,0.5,0.1,2.5,0,0,2,1,0.978903,0.833597,775.145
2432,100,0.1,0.2,100,1,1000,50,4,0.5,0.1,2.5,0,0,1,0,-0.0192222,39.652,775.44
2432,100,0.1,0.2,100,1,1000,50,4,0.5,0.1,2.5,0,0,2,0,0.979864,0.783375,781.492
2433,100,0.1,0.2,100,1,1000,50,4,0.5,0.2,2.5,1,0,1,1,-0.0452391,52.8544,861.444
2433,100,0.1,0.2,100,1,1000,50,4,0.5,0.2,2.5,1,0,2,1,0.980543,0.983865,811.358
2434,100,0.1,0.2,100,1,1000,50,4,0.5,0.2,2.5,1,0,1,0,-0.00905611,48.3585,822.203
2434,100,0.1,0.2,100,1,1000,50,4,0.5,0.2,2.5,1,0,2,0,0.979908,0.962887,820.547
2435,100,0.1,0.2,100,1,1000,50,4,0.5,0.2,2.5,0,0,1,1,-0.0306118,42.0799,773.936
2435,100,0.1,0.2,100,1,1000,50,4,0.5,0.2,2.5,0,0,2,1,0.97662,0.954622,801.897
2436,100,0.1,0.2,100,1,1000,50,4,0.5,0.2,2.5,0,0,1,0,-0.0107185,42.0561,769.1
2436,100,0.1,0.2,100,1,1000,50,4,0.5,0.2,2.5,0,0,2,0,0.978771,0.883329,760.865
2437,100,0.1,0.2,100,1,1000,50,4,0.5,0.3,2.5,1,0,1,1,-0.00629916,58.5542,841.741
2437,100,0.1,0.2,100,1,1000,50,4,0.5,0.3,2.5,1,0,2,1,0.959074,2.38142,858.706
2438,100,0.1,0.2,100,1,1000,50,4,0.5,0.3,2.5,1,0,1,0,-0.00512176,57.6233,834.946
2438,100,0.1,0.2,100,1,1000,50,4,0.5,0.3,2.5,1,0,2,0,0.972985,1.54877,865.101
2439,100,0.1,0.2,100,1,1000,50,4,0.5,0.3,2.5,0,0,1,1,-0.0103056,44.1904,769.645
2439,100,0.1,0.2,100,1,1000,50,4,0.5,0.3,2.5,0,0,2,1,0.980594,0.848818,783.459
2440,100,0.1,0.2,100,1,1000,50,4,0.5,0.3,2.5,0,0,1,0,-0.0131763,43.715,760.94
2440,100,0.1,0.2,100,1,1000,50,4,0.5,0.3,2.5,0,0,2,0,0.968453,1.36113,778.51
2441,100,0.1,0.2,100,1,1000,50,4,0.5,0.4,2.5,1,0,1,1,-0.0199179,59.4621,826.643
2441,100,0.1,0.2,100,1,1000,50,4,0.5,0.4,2.5,1,0,2,1,0.979123,1.21715,837.301
2442,100,0.1,0.2,100,1,1000,50,4,0.5,0.4,2.5,1,0,1,0,-0.0245537,57.199,831.369
2442,100,0.1,0.2,100,1,1000,50,4,0.5,0.4,2.5,1,0,2,0,0.979403,1.14988,857.49
2443,100,0.1,0.2,100,1,1000,50,4,0.5,0.4,2.5,0,0,1,1,-0.0156356,46.0485,845.704
2443,100,0.1,0.2,100,1,1000,50,4,0.5,0.4,2.5,0,0,2,1,0.977194,1.03401,812.322
2444,100,0.1,0.2,100,1,1000,50,4,0.5,0.4,2.5,0,0,1,0,-0.0102822,46.0476,816.975
2444,100,0.1,0.2,100,1,1000,50,4,0.5,0.4,2.5,0,0,2,0,0.980624,0.883126,828.426
2445,100,0.1,0.2,100,1,1000,50,4,0.5,0.5,2.5,1,0,1,1,-0.0380862,75.1579,1380.86
2445,100,0.1,0.2,100,1,1000,50,4,0.5,0.5,2.5,1,0,2,1,0.97961,1.47627,873.23
2446,100,0.1,0.2,100,1,1000,50,4,0.5,0.5,2.5,1,0,1,0,-0.023617,70.6885,849.649
2446,100,0.1,0.2,100,1,1000,50,4,0.5,0.5,2.5,1,0,2,0,0.970082,2.06609,858.029
2447,100,0.1,0.2,100,1,1000,50,4,0.5,0.5,2.5,0,0,1,1,-0.0142792,48.8825,814.74
2447,100,0.1,0.2,100,1,1000,50,4,0.5,0.5,2.5,0,0,2,1,0.97764,1.07761,805.28
2448,100,0.1,0.2,100,1,1000,50,4,0.5,0.5,2.5,0,0,1,0,-0.0283496,46.402,808.949
2448,100,0.1,0.2,100,1,1000,50,4,0.5,0.5,2.5,0,0,2,0,0.978849,0.954371,808.001
2449,100,0.1,0.2,100,1,1000,50,9,0,0,2.5,1,0,1,1,1,-3.07132e-15,63.3787
2449,100,0.1,0.2,100,1,1000,50,9,0,0,2.5,1,0,2,1,1,-2.35878e-15,63.3642
2450,100,0.1,0.2,100,1,1000,50,9,0,0,2.5,1,0,1,0,1,-3.66818e-15,62.1109
2450,100,0.1,0.2,100,1,1000,50,9,0,0,2.5,1,0,2,0,1,-7.93582e-15,65.1501
2451,100,0.1,0.2,100,1,1000,50,9,0,0,2.5,0,0,1,1,1,-3.59002e-15,63.0214
2451,100,0.1,0.2,100,1,1000,50,9,0,0,2.5,0,0,2,1,1,-1.18508e-15,65.5398
2452,100,0.1,0.2,100,1,1000,50,9,0,0,2.5,0,0,1,0,1,-3.16902e-15,62.7723
2452,100,0.1,0.2,100,1,1000,50,9,0,0,2.5,0,0,2,0,1,-2.7513e-15,63.6115
2453,100,0.1,0.2,100,1,1000,50,9,0,0.1,2.5,1,0,1,1,0.304094,9.52649,563.547
2453,100,0.1,0.2,100,1,1000,50,9,0,0.1,2.5,1,0,2,1,0.989304,0.146416,567.634
2454,100,0.1,0.2,100,1,1000,50,9,0,0.1,2.5,1,0,1,0,0.391199,8.44266,561.359
2454,100,0.1,0.2,100,1,1000,50,9,0,0.1,2.5,1,0,2,0,0.987721,0.170286,564.024
2455,100,0.1,0.2,100,1,1000,50,9,0,0.1,2.5,0,0,1,1,0.594876,4.34355,412.476
2455,100,0.1,0.2,100,1,1000,50,9,0,0.1,2.5,0,0,2,1,0.973593,0.283122,412.824
2456,100,0.1,0.2,100,1,1000,50,9,0,0.1,2.5,0,0,1,0,0.632873,3.94591,414.641
2456,100,0.1,0.2,100,1,1000,50,9,0,0.1,2.5,0,0,2,0,0.990009,0.107379,407.426
2457,100,0.1,0.2,100,1,1000,50,9,0,0.2,2.5,1,0,1,1,0.229189,13.2889,624.581
2457,100,0.1,0.2,100,1,1000,50,9,0,0.2,2.5,1,0,2,1,0.977751,0.383573,612.471
2458,100,0.1,0.2,100,1,1000,50,9,0,0.2,2.5,1,0,1,0,0.213051,14.7426,644.649
2458,100,0.1,0.2,100,1,1000,50,9,0,0.2,2.5,1,0,2,0,0.980862,0.358523,641.572
2459,100,0.1,0.2,100,1,1000,50,9,0,0.2,2.5,0,0,1,1,0.466826,6.50765,491.111
2459,100,0.1,0.2,100,1,1000,50,9,0,0.2,2.5,0,0,2,1,0.988201,0.14401,489.448
2460,100,0.1,0.2,100,1,1000,50,9,0,0.2,2.5,0,0,1,0,0.49628,6.10586,493.046
2460,100,0.1,0.2,100,1,1000,50,9,0,0.2,2.5,0,0,2,0,0.984301,0.190302,497.146
2461,100,0.1,0.2,100,1,1000,50,9,0,0.3,2.5,1,0,1,1,0.181972,19.0802,669.315
2461,100,0.1,0.2,100,1,1000,50,9,0,0.3,2.5,1,0,2,1,0.977068,0.534875,671.041
2462,100,0.1,0.2,100,1,1000,50,9,0,0.3,2.5,1,0,1,0,0.166517,18.8788,668.038
2462,100,0.1,0.2,100,1,1000,50,9,0,0.3,2.5,1,0,2,0,0.983715,0.368862,674.007
2463,100,0.1,0.2,100,1,1000,50,9,0,0.3,2.5,0,0,1,1,0.439673,7.34299,528.41
2463,100,0.1,0.2,100,1,1000,50,9,0,0.3,2.5,0,0,2,1,0.985513,0.18985,519.495
2464,100,0.1,0.2,100,1,1000,50,9,0,0.3,2.5,0,0,1,0,0.413099,7.97024,558.923
2464,100,0.1,0.2,100,1,1000,50,9,0,0.3,2.5,0,0,2,0,0.988276,0.15921,557.456
2465,100,0.1,0.2,100,1,1000,50,9,0,0.4,2.5,1,0,1,1,0.179885,17.7271,671.975
2465,100,0.1,0.2,100,1,1000,50,9,0,0.4,2.5,1,0,2,1,0.979042,0.453011,662.738
2466,100,0.1,0.2,100,1,1000,50,9,0,0.4,2.5,1,0,1,0,0.135044,21.1357,704.217
2466,100,0.1,0.2,100,1,1000,50,9,0,0.4,2.5,1,0,2,0,0.981198,0.459431,709.343
2467,100,0.1,0.2,100,1,1000,50,9,0,0.4,2.5,0,0,1,1,0.294076,10.9719,577.685
2467,100,0.1,0.2,100,1,1000,50,9,0,0.4,2.5,0,0,2,1,0.986625,0.207886,592.621
2468,100,0.1,0.2,100,1,1000,50,9,0,0.4,2.5,0,0,1,0,0.276646,10.6979,588.616
2468,100,0.1,0.2,100,1,1000,50,9,0,0.4,2.5,0,0,2,0,0.986337,0.202063,583.317
2469,100,0.1,0.2,100,1,1000,50,9,0,0.5,2.5,1,0,1,1,0.149236,28.9215,761.197
2469,100,0.1,0.2,100,1,1000,50,9,0,0.5,2.5,1,0,2,1,0.976046,0.814323,795.145
2470,100,0.1,0.2,100,1,1000,50,9,0,0.5,2.5,1,0,1,0,0.12691,29.5907,764.842
2470,100,0.1,0.2,100,1,1000,50,9,0,0.5,2.5,1,0,2,0,0.98154,0.62566,780.467
2471,100,0.1,0.2,100,1,1000,50,9,0,0.5,2.5,0,0,1,1,0.246728,12.2042,614.622
2471,100,0.1,0.2,100,1,1000,50,9,0,0.5,2.5,0,0,2,1,0.980229,0.320318,634.134
2472,100,0.1,0.2,100,1,1000,50,9,0,0.5,2.5,0,0,1,0,0.265797,12.7765,646.745
2472,100,0.1,0.2,100,1,1000,50,9,0,0.5,2.5,0,0,2,0,0.98403,0.277913,616.493
2473,100,0.1,0.2,100,1,1000,50,9,0.1,0,2.5,1,0,1,1,0.145721,29.1077,725.05
2473,100,0.1,0.2,100,1,1000,50,9,0.1,0,2.5,1,0,2,1,0.97551,0.834441,1235.65
2474,100,0.1,0.2,100,1,1000,50,9,0.1,0,2.5,1,0,1,0,0.153675,28.4341,719.666
2474,100,0.1,0.2,100,1,1000,50,9,0.1,0,2.5,1,0,2,0,0.979179,0.699518,731.232
2475,100,0.1,0.2,100,1,1000,50,9,0.1,0,2.5,0,0,1,1,0.136153,29.1818,756.472
2475,100,0.1,0.2,100,1,1000,50,9,0.1,0,2.5,0,0,2,1,0.979051,0.707698,742.412
2476,100,0.1,0.2,100,1,1000,50,9,0.1,0,2.5,0,0,1,0,0.133419,28.9226,758.632
2476,100,0.1,0.2,100,1,1000,50,9,0.1,0,2.5,0,0,2,0,0.97921,0.693872,761.342
2477,100,0.1,0.2,100,1,1000,50,9,0.1,0.1,2.5,1,0,1,1,0.127893,33.4235,797.89
2477,100,0.1,0.2,100,1,1000,50,9,0.1,0.1,2.5,1,0,2,1,0.978731,0.815148,825.396
2478,100,0.1,0.2,100,1,1000,50,9,0.1,0.1,2.5,1,0,1,0,0.0624775,36.0058,828.736
2478,100,0.1,0.2,100,1,1000,50,9,0.1,0.1,2.5,1,0,2,0,0.97665,0.896782,824.496
2479,100,0.1,0.2,100,1,1000,50,9,0.1,0.1,2.5,0,0,1,1,0.145198,30.0325,818.442
2479,100,0.1,0.2,100,1,1000,50,9,0.1,0.1,2.5,0,0,2,1,0.979106,0.734099,810.763
2480,100,0.1,0.2,100,1,1000,50,9,0.1,0.1,2.5,0,0,1,0,0.137855,30.1429,812.046
2480,100,0.1,0.2,100,1,1000,50,9,0.1,0.1,2.5,0,0,2,0,0.98194,0.631429,822.949
2481,100,0.1,0.2,100,1,1000,50,9,0.1,0.2,2.5,1,0,1,1,0.130983,36.6982,785.252
2481,100,0.1,0.2,100,1,1000,50,9,0.1,0.2,2.5,1,0,2,1,0.980975,0.803428,784.23
2482,100,0.1,0.2,100,1,1000,50,9,0.1,0.2,2.5,1,0,1,0,0.121118,38.062,827.362
2482,100,0.1,0.2,100,1,1000,50,9,0.1,0.2,2.5,1,0,2,0,0.978196,0.944285,833.655
2483,100,0.1,0.2,100,1,1000,50,9,0.1,0.2,2.5,0,0,1,1,0.147459,31.2341,778.099
2483,100,0.1,0.2,100,1,1000,50,9,0.1,0.2,2.5,0,0,2,1,0.978424,0.790487,788.118
2484,100,0.1,0.2,100,1,1000,50,9,0.1,0.2,2.5,0,0,1,0,0.135517,31.8457,783.645
2484,100,0.1,0.2,100,1,1000,50,9,0.1,0.2,2.5,0,0,2,0,0.978604,0.788192,777.931
2485,100,0.1,0.2,100,1,1000,50,9,0.1,0.3,2.5,1,0,1,1,0.0843032,44.2104,819.54
2485,100,0.1,0.2,100,1,1000,50,9,0.1,0.3,2.5,1,0,2,1,0.980072,0.962149,817.697
2486,100,0.1,0.2,100,1,1000,50,9,0.1,0.3,2.5,1,0,1,0,0.0959489,41.0614,802.386
2486,100,0.1,0.2,100,1,1000,50,9,0.1,0.3,2.5,1,0,2,0,0.978649,0.969769,825.709
2487,100,0.1,0.2,100,1,1000,50,9,0.1,0.3,2.5,0,0,1,1,0.0951921,34.9321,775.257
2487,100,0.1,0.2,100,1,1000,50,9,0.1,0.3,2.5,0,0,2,1,0.975364,0.951131,774.031
2488,100,0.1,0.2,100,1,1000,50,9,0.1,0.3,2.5,0,0,1,0,0.0934299,34.657,783.395
2488,100,0.1,0.2,100,1,1000,50,9,0.1,0.3,2.5,0,0,2,0,0.98008,0.761498,787.636
2489,100,0.1,0.2,100,1,1000,50,9,0.1,0.4,2.5,1,0,1,1,0.0700504,44.8468,821.846
2489,100,0.1,0.2,100,1,1000,50,9,0.1,0.4,2.5,1,0,2,1,0.97974,0.977016,814.232
