iteration,maxIt,threshold,trainPct,minInliers,bestModelCount,numPoints,n,d,noise,outlierRatio,outlierStrength,saltAndPepper,metric,variation,weighted_average,r2_regression,r2_orthogonal,mse_regression,mse_orthogonal,timeMs
1234,100,0.1,0.2,100,100,500,8,7,0,0.5,2.5,1,1,1,0,-0.626351,0.864332,1.62517,0.974788,7.31412
1234,100,0.1,0.2,100,100,500,8,7,0,0.5,2.5,1,1,2,0,-47.6378,0.872087,48.6024,0.919069,7.66694
1234,100,0.1,0.2,100,100,500,8,7,0,0.5,2.5,1,1,3,0,-0.0244743,0.860825,1.02373,0.999984,2.234
1235,100,0.1,0.2,100,100,500,8,7,0,0.5,2.5,0,0,1,0,-22.0175,0.861365,18.6344,0.961165,7.92419
1235,100,0.1,0.2,100,100,500,8,7,0,0.5,2.5,0,0,2,0,-3.42631,0.867579,3.58343,0.918079,8.23353
1235,100,0.1,0.2,100,100,500,8,7,0,0.5,2.5,0,0,3,0,-0.536289,0.851564,1.24374,1.02912,2.40659
1236,100,0.1,0.2,100,100,500,8,7,0,0.5,2.5,0,1,1,0,-3.57435,0.841611,4.84916,1.04428,7.59249
1236,100,0.1,0.2,100,100,500,8,7,0,0.5,2.5,0,1,2,0,-143.972,0.883884,153.681,0.765568,7.98627
1236,100,0.1,0.2,100,100,500,8,7,0,0.5,2.5,0,1,3,0,-0.0586952,0.834758,1.1223,1.08946,2.205
1237,100,0.1,0.2,100,100,500,8,7,0.1,0,2.5,1,0,1,0,0.589395,0.989084,0.306836,0.0783615,10.0887
1237,100,0.1,0.2,100,100,500,8,7,0.1,0,2.5,1,0,2,0,0.642224,0.988877,0.267359,0.0798531,8.58601
1237,100,0.1,0.2,100,100,500,8,7,0.1,0,2.5,1,0,3,0,0.69584,0.988168,0.227292,0.084941,1.66701
1238,100,0.1,0.2,100,100,500,8,7,0.1,0,2.5,1,1,1,0,0.248466,0.989397,0.591821,0.0744374,9.54971
1238,100,0.1,0.2,100,100,500,8,7,0.1,0,2.5,1,1,2,0,-0.132368,0.988287,0.891723,0.082232,7.68352
1238,100,0.1,0.2,100,100,500,8,7,0.1,0,2.5,1,1,3,0,0.522078,0.984338,0.376356,0.109956,2.21211
1239,100,0.1,0.2,100,100,500,8,7,0.1,0,2.5,0,0,1,0,0.480447,0.989495,0.463657,0.0768962,9.30816
1239,100,0.1,0.2,100,100,500,8,7,0.1,0,2.5,0,0,2,0,0.33298,0.989701,0.595259,0.0753917,11.0392
1239,100,0.1,0.2,100,100,500,8,7,0.1,0,2.5,0,0,3,0,0.62963,0.988023,0.330524,0.0876741,1.49219
1240,100,0.1,0.2,100,100,500,8,7,0.1,0,2.5,0,1,1,0,-2.89276,0.989623,4.01937,0.0760773,7.68088
1240,100,0.1,0.2,100,100,500,8,7,0.1,0,2.5,0,1,2,0,-63.4612,0.990018,66.5578,0.0731743,7.95777
1240,100,0.1,0.2,100,100,500,8,7,0.1,0,2.5,0,1,3,0,0.0941692,0.941752,0.935293,0.427018,2.25106
1241,100,0.1,0.2,100,100,500,8,7,0.1,0.3,2.5,1,0,1,0,-25.1028,0.86614,21.52,0.890825,8.40985
1241,100,0.1,0.2,100,100,500,8,7,0.1,0.3,2.5,1,0,2,0,-122279,0.86905,100812,0.871458,9.15976
1241,100,0.1,0.2,100,100,500,8,7,0.1,0.3,2.5,1,0,3,0,-0.540722,0.84557,1.27023,1.02772,2.75164
1242,100,0.1,0.2,100,100,500,8,7,0.1,0.3,2.5,1,1,1,0,-10.6294,0.888431,11.5014,0.745021,7.66594
1242,100,0.1,0.2,100,100,500,8,7,0.1,0.3,2.5,1,1,2,0,-30.1261,0.878676,30.7834,0.810159,6.66351
1242,100,0.1,0.2,100,100,500,8,7,0.1,0.3,2.5,1,1,3,0,-0.0501295,0.853083,1.03857,0.981066,2.46642
1243,100,0.1,0.2,100,100,500,8,7,0.1,0.3,2.5,0,0,1,0,-631.231,0.894001,544.112,0.739144,9.21442
1243,100,0.1,0.2,100,100,500,8,7,0.1,0.3,2.5,0,0,2,0,-12.1031,0.864345,11.2768,0.945941,8.54467
1243,100,0.1,0.2,100,100,500,8,7,0.1,0.3,2.5,0,0,3,0,-0.20453,0.864363,1.03665,0.945809,2.39717
1244,100,0.1,0.2,100,100,500,8,7,0.1,0.3,2.5,0,1,1,0,-30.8994,0.900861,29.4499,0.694816,8.7869
1244,100,0.1,0.2,100,100,500,8,7,0.1,0.3,2.5,0,1,2,0,-5.74415,0.853178,6.22629,1.02901,6.83651
1244,100,0.1,0.2,100,100,500,8,7,0.1,0.3,2.5,0,1,3,0,-0.133911,0.862733,1.04684,0.96204,2.18637
1245,100,0.1,0.2,100,100,500,8,7,0.1,0.5,2.5,1,0,1,0,-12.2356,0.892986,7.1255,0.69628,8.30878
1245,100,0.1,0.2,100,100,500,8,7,0.1,0.5,2.5,1,0,2,0,-345.309,0.870368,186.438,0.843438,6.82353
1245,100,0.1,0.2,100,100,500,8,7,0.1,0.5,2.5,1,0,3,0,-2.32792,0.85786,1.79162,0.924825,3.26867
1246,100,0.1,0.2,100,100,500,8,7,0.1,0.5,2.5,1,1,1,0,-1499.66,0.872024,1268.99,0.899649,7.52413
1246,100,0.1,0.2,100,100,500,8,7,0.1,0.5,2.5,1,1,2,0,-16.2157,0.869103,14.5579,0.920185,6.57693
1246,100,0.1,0.2,100,100,500,8,7,0.1,0.5,2.5,1,1,3,0,-0.408215,0.859386,1.19081,0.988495,3.03201
1247,100,0.1,0.2,100,100,500,8,7,0.1,0.5,2.5,0,0,1,0,-4.3685,0.874958,5.26291,0.881158,8.86394
1247,100,0.1,0.2,100,100,500,8,7,0.1,0.5,2.5,0,0,2,0,-1104.88,0.866314,1084.13,0.942071,9.02805
1247,100,0.1,0.2,100,100,500,8,7,0.1,0.5,2.5,0,0,3,0,-0.124525,0.853608,1.10241,1.03162,2.34541
1248,100,0.1,0.2,100,100,500,8,7,0.1,0.5,2.5,0,1,1,0,-132.033,0.856682,127.176,1.04881,6.89971
1248,100,0.1,0.2,100,100,500,8,7,0.1,0.5,2.5,0,1,2,0,-145.888,0.887242,140.421,0.825172,7.41975
1248,100,0.1,0.2,100,100,500,8,7,0.1,0.5,2.5,0,1,3,0,-0.297075,0.853565,1.23997,1.07163,1.96504
1249,100,0.1,0.2,100,100,500,8,7,0.3,0,2.5,1,0,1,0,-5.83925,0.890978,7.6622,0.831689,7.54341
1249,100,0.1,0.2,100,100,500,8,7,0.3,0,2.5,1,0,2,0,-5.14493,0.880326,6.88433,0.912951,9.46389
1249,100,0.1,0.2,100,100,500,8,7,0.3,0,2.5,1,0,3,0,0.00998423,0.857311,1.10914,1.08852,1.99872
1250,100,0.1,0.2,100,100,500,8,7,0.3,0,2.5,1,1,1,0,-10.1583,0.909057,10.3799,0.692113,7.2533
1250,100,0.1,0.2,100,100,500,8,7,0.3,0,2.5,1,1,2,0,-12.5213,0.892378,12.5781,0.819047,7.53241
1250,100,0.1,0.2,100,100,500,8,7,0.3,0,2.5,1,1,3,0,0.0349619,0.885392,0.897721,0.872211,1.89883
1251,100,0.1,0.2,100,100,500,8,7,0.3,0,2.5,0,0,1,0,-0.545119,0.888072,1.3347,0.835022,8.68563
1251,100,0.1,0.2,100,100,500,8,7,0.3,0,2.5,0,0,2,0,-2.80163,0.891698,3.28391,0.807976,9.15786
1251,100,0.1,0.2,100,100,500,8,7,0.3,0,2.5,0,0,3,0,0.0410991,0.895859,0.828315,0.776927,1.89864
1252,100,0.1,0.2,100,100,500,8,7,0.3,0,2.5,0,1,1,0,-4.38878,0.897803,5.29249,0.741987,7.90906
1252,100,0.1,0.2,100,100,500,8,7,0.3,0,2.5,0,1,2,0,-19.635,0.900718,20.2663,0.72082,7.11216
1252,100,0.1,0.2,100,100,500,8,7,0.3,0,2.5,0,1,3,0,0.0348584,0.875223,0.947897,0.905923,1.8041
1253,100,0.1,0.2,100,100,500,8,7,0.3,0.3,2.5,1,0,1,0,-35.3695,0.876873,37.6695,0.91858,8.89388
1253,100,0.1,0.2,100,100,500,8,7,0.3,0.3,2.5,1,0,2,0,-0.884444,0.882917,1.9518,0.873491,8.37375
1253,100,0.1,0.2,100,100,500,8,7,0.3,0.3,2.5,1,0,3,0,-0.0615322,0.869287,1.09948,0.975178,1.82681
1254,100,0.1,0.2,100,100,500,8,7,0.3,0.3,2.5,1,1,1,0,-18.0555,0.887052,18.1871,0.864228,6.47209
1254,100,0.1,0.2,100,100,500,8,7,0.3,0.3,2.5,1,1,2,0,-2.2279,0.89772,3.0808,0.7826,5.73518
1254,100,0.1,0.2,100,100,500,8,7,0.3,0.3,2.5,1,1,3,0,0.00442588,0.87783,0.950203,0.934785,1.54602
1255,100,0.1,0.2,100,100,500,8,7,0.3,0.3,2.5,0,0,1,0,-17.7162,0.884167,16.2957,0.893449,8.75067
1255,100,0.1,0.2,100,100,500,8,7,0.3,0.3,2.5,0,0,2,0,-82.4566,0.873299,72.6632,0.977273,7.70178
1255,100,0.1,0.2,100,100,500,8,7,0.3,0.3,2.5,0,0,3,0,-0.0314034,0.886126,0.898013,0.878336,1.79285
1256,100,0.1,0.2,100,100,500,8,7,0.3,0.3,2.5,0,1,1,0,-2.36363,0.88523,3.36813,0.884985,6.6031
1256,100,0.1,0.2,100,100,500,8,7,0.3,0.3,2.5,0,1,2,0,-961.381,0.888312,963.668,0.861225,6.63734
1256,100,0.1,0.2,100,100,500,8,7,0.3,0.3,2.5,0,1,3,0,-0.0128037,0.870917,1.01416,0.995355,1.76917
1257,100,0.1,0.2,100,100,500,8,7,0.3,0.5,2.5,1,0,1,0,-9.61079,0.882279,11.0153,0.87193,8.61396
1257,100,0.1,0.2,100,100,500,8,7,0.3,0.5,2.5,1,0,2,0,-20.3723,0.869821,22.187,0.964211,8.22503
1257,100,0.1,0.2,100,100,500,8,7,0.3,0.5,2.5,1,0,3,0,-0.244042,0.869902,1.29146,0.963608,2.36643
1258,100,0.1,0.2,100,100,500,8,7,0.3,0.5,2.5,1,1,1,0,-145.929,0.889707,137.974,0.880951,7.23338
1258,100,0.1,0.2,100,100,500,8,7,0.3,0.5,2.5,1,1,2,0,-26.3947,0.877504,25.7251,0.978429,6.47599
1258,100,0.1,0.2,100,100,500,8,7,0.3,0.5,2.5,1,1,3,0,-0.683245,0.859511,1.58065,1.12214,2.14732
1259,100,0.1,0.2,100,100,500,8,7,0.3,0.5,2.5,0,0,1,0,-4.7091,0.889338,6.54256,0.821019,11.4236
1259,100,0.1,0.2,100,100,500,8,7,0.3,0.5,2.5,0,0,2,0,-14.8098,0.864391,18.1178,1.0061,7.06336
1259,100,0.1,0.2,100,100,500,8,7,0.3,0.5,2.5,0,0,3,0,-0.0613457,0.845537,1.21629,1.14598,2.44458
1260,100,0.1,0.2,100,100,500,8,7,0.3,0.5,2.5,0,1,1,0,-148239,0.856261,150924,1.09816,7.31059
1260,100,0.1,0.2,100,100,500,8,7,0.3,0.5,2.5,0,1,2,0,-5.35159,0.874671,6.46657,0.957507,6.50559
1260,100,0.1,0.2,100,100,500,8,7,0.3,0.5,2.5,0,1,3,0,-0.0880241,0.864495,1.10772,1.03525,3.34144
1261,100,0.1,0.2,100,100,500,8,7,0.5,0,2.5,1,0,1,0,-3.49322,0.886698,4.79098,0.992738,8.39043
1261,100,0.1,0.2,100,100,500,8,7,0.5,0,2.5,1,0,2,0,-34.5335,0.884563,37.8882,1.01145,8.53432
1261,100,0.1,0.2,100,100,500,8,7,0.5,0,2.5,1,0,3,0,0.00343012,0.879397,1.06261,1.05671,2.09586
1262,100,0.1,0.2,100,100,500,8,7,0.5,0,2.5,1,1,1,0,-5.45929,0.900057,6.66637,0.863033,6.79466
1262,100,0.1,0.2,100,100,500,8,7,0.5,0,2.5,1,1,2,0,-6.33869,0.896745,7.57397,0.891635,7.69474
1262,100,0.1,0.2,100,100,500,8,7,0.5,0,2.5,1,1,3,0,0.00564209,0.882869,1.02624,1.01146,2.26193
1263,100,0.1,0.2,100,100,500,8,7,0.5,0,2.5,0,0,1,0,-4.27572,0.882977,5.66331,0.997477,8.37436
1263,100,0.1,0.2,100,100,500,8,7,0.5,0,2.5,0,0,2,0,-0.771207,0.895732,1.90133,0.888753,8.444
1263,100,0.1,0.2,100,100,500,8,7,0.5,0,2.5,0,0,3,0,0.0502982,0.884308,1.01947,0.986131,2.1601
1264,100,0.1,0.2,100,100,500,8,7,0.5,0,2.5,0,1,1,0,-15.8542,0.887196,19.2036,1.0235,7.08698
1264,100,0.1,0.2,100,100,500,8,7,0.5,0,2.5,0,1,2,0,-1.52502,0.88577,2.877,1.03643,7.08826
1264,100,0.1,0.2,100,100,500,8,7,0.5,0,2.5,0,1,3,0,0.0451938,0.884319,1.0879,1.0496,2.1387
1265,100,0.1,0.2,100,100,500,8,7,0.5,0.3,2.5,1,0,1,0,-24.5918,0.893399,21.4897,0.934167,8.17437
1265,100,0.1,0.2,100,100,500,8,7,0.5,0.3,2.5,1,0,2,0,-1.79977,0.901171,2.35099,0.866055,8.71603
1265,100,0.1,0.2,100,100,500,8,7,0.5,0.3,2.5,1,0,3,0,-0.00444675,0.905405,0.843445,0.828954,2.25889
1266,100,0.1,0.2,100,100,500,8,7,0.5,0.3,2.5,1,1,1,0,-41.0001,0.896607,44.4477,0.90424,8.37291
1266,100,0.1,0.2,100,100,500,8,7,0.5,0.3,2.5,1,1,2,0,-145.926,0.891436,155.489,0.949465,7.57566
1266,100,0.1,0.2,100,100,500,8,7,0.5,0.3,2.5,1,1,3,0,0.00211731,0.880777,1.05604,1.04268,2.46945
1267,100,0.1,0.2,100,100,500,8,7,0.5,0.3,2.5,0,0,1,0,-36.7965,0.887867,33.4133,0.951176,10.4207
1267,100,0.1,0.2,100,100,500,8,7,0.5,0.3,2.5,0,0,2,0,-23.3209,0.895226,21.5005,0.888754,8.87752
1267,100,0.1,0.2,100,100,500,8,7,0.5,0.3,2.5,0,0,3,0,-0.00360135,0.90384,0.887215,0.815689,2.69111
1268,100,0.1,0.2,100,100,500,8,7,0.5,0.3,2.5,0,1,1,0,-9.26691,0.907108,10.1977,0.818637,7.70853
1268,100,0.1,0.2,100,100,500,8,7,0.5,0.3,2.5,0,1,2,0,-161.528,0.886622,161.433,0.999181,6.96264
1268,100,0.1,0.2,100,100,500,8,7,0.5,0.3,2.5,0,1,3,0,0.0368723,0.898799,0.956639,0.89187,2.19206
1269,100,0.1,0.2,100,100,500,8,7,0.5,0.5,2.5,1,0,1,0,-5.4004,0.89828,6.68114,0.832346,8.94716
1269,100,0.1,0.2,100,100,500,8,7,0.5,0.5,2.5,1,0,2,0,-719.487,0.902958,752.091,0.794067,8.00676
1269,100,0.1,0.2,100,100,500,8,7,0.5,0.5,2.5,1,0,3,0,-0.0275987,0.88556,1.07267,0.936434,2.59152
1270,100,0.1,0.2,100,100,500,8,7,0.5,0.5,2.5,1,1,1,0,-12.4751,0.905087,12.9866,0.804501,6.84929
1270,100,0.1,0.2,100,100,500,8,7,0.5,0.5,2.5,1,1,2,0,-2.98151,0.891008,3.83717,0.923838,6.55567
1270,100,0.1,0.2,100,100,500,8,7,0.5,0.5,2.5,1,1,3,0,0.0163627,0.899461,0.947977,0.852191,3.33624
1271,100,0.1,0.2,100,100,500,8,7,0.5,0.5,2.5,0,0,1,0,-53.2125,0.891946,54.4774,0.918359,9.47015
1271,100,0.1,0.2,100,100,500,8,7,0.5,0.5,2.5,0,0,2,0,-87.8531,0.889565,89.2873,0.938596,8.63516
1271,100,0.1,0.2,100,100,500,8,7,0.5,0.5,2.5,0,0,3,0,0.00653035,0.883907,0.998324,0.986682,2.00382
1272,100,0.1,0.2,100,100,500,8,7,0.5,0.5,2.5,0,1,1,0,-27.9579,0.893547,26.6099,0.974497,6.58122
1272,100,0.1,0.2,100,100,500,8,7,0.5,0.5,2.5,0,1,2,0,-43.298,0.883346,40.7061,1.06789,8.21608
1272,100,0.1,0.2,100,100,500,8,7,0.5,0.5,2.5,0,1,3,0,0.0111992,0.901703,0.908624,0.899839,2.08189
1273,100,0.1,0.2,100,100,500,16,1,0,0,2.5,1,0,1,0,1,1,1.01093e-29,-6.60291e-16,14.9457
1273,100,0.1,0.2,100,100,500,16,1,0,0,2.5,1,0,2,0,1,1,2.99269e-31,-1.06194e-15,15.3759
1273,100,0.1,0.2,100,100,500,16,1,0,0,2.5,1,0,3,0,1,1,2.98724e-21,3.76543e-16,2.50315
1274,100,0.1,0.2,100,100,500,16,1,0,0,2.5,1,1,1,0,1,1,1.18169e-28,-1.5267e-15,12.9619
1274,100,0.1,0.2,100,100,500,16,1,0,0,2.5,1,1,2,0,1,1,6.55675e-30,-2.40696e-16,11.4294
1274,100,0.1,0.2,100,100,500,16,1,0,0,2.5,1,1,3,0,1,1,3.90947e-21,5.4903e-16,2.50812
1275,100,0.1,0.2,100,100,500,16,1,0,0,2.5,0,0,1,0,1,1,1.35187e-28,-4.81393e-16,13.6061
1275,100,0.1,0.2,100,100,500,16,1,0,0,2.5,0,0,2,0,1,1,3.64319e-29,-4.96925e-16,13.1861
1275,100,0.1,0.2,100,100,500,16,1,0,0,2.5,0,0,3,0,1,1,2.31907e-21,4.92188e-16,2.21436
1276,100,0.1,0.2,100,100,500,16,1,0,0,2.5,0,1,1,0,1,1,4.19904e-28,-1.69065e-15,12.944
1276,100,0.1,0.2,100,100,500,16,1,0,0,2.5,0,1,2,0,1,1,1.14341e-29,1.14131e-16,12.1222
1276,100,0.1,0.2,100,100,500,16,1,0,0,2.5,0,1,3,0,1,1,2.34942e-21,1.85558e-16,2.14742
1277,100,0.1,0.2,100,100,500,16,1,0,0.3,2.5,1,0,1,0,1,1,2.22811e-29,-8.7077e-16,9.07843
1277,100,0.1,0.2,100,100,500,16,1,0,0.3,2.5,1,0,2,0,1,1,2.39772e-29,-1.51809e-15,9.48958
1277,100,0.1,0.2,100,100,500,16,1,0,0.3,2.5,1,0,3,0,0.526379,0.990718,0.014288,0.0105964,7.4298
1278,100,0.1,0.2,100,100,500,16,1,0,0.3,2.5,1,1,1,0,1,1,3.42109e-28,-1.12305e-15,8.48467
1278,100,0.1,0.2,100,100,500,16,1,0,0.3,2.5,1,1,2,0,1,1,2.18079e-25,-1.4804e-15,7.7116
1278,100,0.1,0.2,100,100,500,16,1,0,0.3,2.5,1,1,3,0,0.934685,0.999796,0.000304589,0.00021091,21.7939
1279,100,0.1,0.2,100,100,500,16,1,0,0.3,2.5,0,0,1,0,1,1,9.27876e-30,-7.35191e-16,8.6794
1279,100,0.1,0.2,100,100,500,16,1,0,0.3,2.5,0,0,2,0,1,1,3.09461e-31,-8.07986e-16,8.54134
1279,100,0.1,0.2,100,100,500,16,1,0,0.3,2.5,0,0,3,0,0.246609,0.989941,0.0122343,0.0101695,6.45996
1280,100,0.1,0.2,100,100,500,16,1,0,0.3,2.5,0,1,1,0,1,1,5.55095e-30,-1.73578e-15,9.0674
1280,100,0.1,0.2,100,100,500,16,1,0,0.3,2.5,0,1,2,0,1,1,8.55768e-31,6.54127e-16,8.18173
1280,100,0.1,0.2,100,100,500,16,1,0,0.3,2.5,0,1,3,0,0.755403,0.987545,0.0149411,0.0129017,5.95449
1281,100,0.1,0.2,100,100,500,16,1,0,0.5,2.5,1,0,1,0,1,1,4.67138e-30,-4.22821e-16,7.4662
1281,100,0.1,0.2,100,100,500,16,1,0,0.5,2.5,1,0,2,0,1,1,4.65801e-31,-1.58628e-15,6.61352
1281,100,0.1,0.2,100,100,500,16,1,0,0.5,2.5,1,0,3,0,-2.27915,0.979048,0.0259855,0.0193483,12.1741
1282,100,0.1,0.2,100,100,500,16,1,0,0.5,2.5,1,1,1,0,1,1,3.23023e-30,-2.21008e-15,7.21512
1282,100,0.1,0.2,100,100,500,16,1,0,0.5,2.5,1,1,2,0,1,1,8.29451e-30,2.15997e-17,6.90637
1282,100,0.1,0.2,100,100,500,16,1,0,0.5,2.5,1,1,3,0,-2.60191,0.975637,0.0355691,0.0258842,22.1083
1283,100,0.1,0.2,100,100,500,16,1,0,0.5,2.5,0,0,1,0,1,1,4.64368e-27,-8.40333e-16,7.65794
1283,100,0.1,0.2,100,100,500,16,1,0,0.5,2.5,0,0,2,0,1,1,5.07223e-31,-1.02343e-15,6.76646
1283,100,0.1,0.2,100,100,500,16,1,0,0.5,2.5,0,0,3,0,0.579576,0.981681,0.0221181,0.0197212,7.00634
1284,100,0.1,0.2,100,100,500,16,1,0,0.5,2.5,0,1,1,0,1,1,4.96598e-32,-1.93344e-15,7.99351
1284,100,0.1,0.2,100,100,500,16,1,0,0.5,2.5,0,1,2,0,1,1,2.7424e-31,-9.47038e-16,7.74747
1284,100,0.1,0.2,100,100,500,16,1,0,0.5,2.5,0,1,3,0,0.497539,0.982934,0.0179429,0.0163655,5.92263
1285,100,0.1,0.2,100,100,500,16,1,0.1,0,2.5,1,0,1,0,-188.808,0.989473,2.17996,0.0113795,20.3709
1285,100,0.1,0.2,100,100,500,16,1,0.1,0,2.5,1,0,2,0,-2443.22,0.989273,28.0721,0.0115966,19.2939
1285,100,0.1,0.2,100,100,500,16,1,0.1,0,2.5,1,0,3,0,0.128321,0.991096,0.0100113,0.00962602,2.32736
1286,100,0.1,0.2,100,100,500,16,1,0.1,0,2.5,1,1,1,0,-1.43891,0.989364,0.271375,0.0120738,20.3976
1286,100,0.1,0.2,100,100,500,16,1,0.1,0,2.5,1,1,2,0,-4.00283,0.985559,0.556659,0.0163933,18.8061
1286,100,0.1,0.2,100,100,500,16,1,0.1,0,2.5,1,1,3,0,0.895465,0.991143,0.0116315,0.0100543,2.46937
1287,100,0.1,0.2,100,100,500,16,1,0.1,0,2.5,0,0,1,0,-32.8452,0.991582,2.4865,0.0100647,18.7118
1287,100,0.1,0.2,100,100,500,16,1,0.1,0,2.5,0,0,2,0,-19.0943,0.981899,1.47626,0.0216419,19.0186
1287,100,0.1,0.2,100,100,500,16,1,0.1,0,2.5,0,0,3,0,0.860891,0.992275,0.0102199,0.00923671,2.24206
1288,100,0.1,0.2,100,100,500,16,1,0.1,0,2.5,0,1,1,0,-6134.4,0.989598,108.628,0.0113866,18.5915
1288,100,0.1,0.2,100,100,500,16,1,0.1,0,2.5,0,1,2,0,-61.2027,0.989901,1.1013,0.0110553,19.9248
1288,100,0.1,0.2,100,100,500,16,1,0.1,0,2.5,0,1,3,0,0.465374,0.991575,0.00946558,0.00922309,3.14102
1289,100,0.1,0.2,100,100,500,16,1,0.1,0.3,2.5,1,0,1,0,-186.104,0.98813,18.2544,0.013009,27.6531
1289,100,0.1,0.2,100,100,500,16,1,0.1,0.3,2.5,1,0,2,0,-3.92212,0.983322,0.480217,0.0182795,24.4159
1289,100,0.1,0.2,100,100,500,16,1,0.1,0.3,2.5,1,0,3,0,-0.178447,0.910587,0.114973,0.0979961,22.5681
1290,100,0.1,0.2,100,100,500,16,1,0.1,0.3,2.5,1,1,1,0,-0.505601,0.992562,0.0589493,0.00859885,31.5618
1290,100,0.1,0.2,100,100,500,16,1,0.1,0.3,2.5,1,1,2,0,-557.343,0.988315,21.861,0.0135089,16.9462
1290,100,0.1,0.2,100,100,500,16,1,0.1,0.3,2.5,1,1,3,0,0.181071,0.980279,0.0320638,0.0227985,18.3129
1291,100,0.1,0.2,100,100,500,16,1,0.1,0.3,2.5,0,0,1,0,-7.07379,0.987526,0.581043,0.0146542,24.0272
1291,100,0.1,0.2,100,100,500,16,1,0.1,0.3,2.5,0,0,2,0,-6.83594,0.990184,0.563926,0.0115325,24.148
1291,100,0.1,0.2,100,100,500,16,1,0.1,0.3,2.5,0,0,3,0,0.70049,0.983563,0.0215547,0.0193106,5.09793
1292,100,0.1,0.2,100,100,500,16,1,0.1,0.3,2.5,0,1,1,0,-61.9025,0.990829,0.683193,0.01069,25.1466
1292,100,0.1,0.2,100,100,500,16,1,0.1,0.3,2.5,0,1,2,0,-2127.56,0.991406,23.1186,0.0100178,24.7833
1292,100,0.1,0.2,100,100,500,16,1,0.1,0.3,2.5,0,1,3,0,-0.0198799,0.991853,0.0110771,0.00949669,6.54158
1293,100,0.1,0.2,100,100,500,16,1,0.1,0.5,2.5,1,0,1,0,-5.55158,0.989257,0.33312,0.010783,23.9086
1293,100,0.1,0.2,100,100,500,16,1,0.1,0.5,2.5,1,0,2,0,-29.6674,0.988293,1.5593,0.0117511,23.6822
1293,100,0.1,0.2,100,100,500,16,1,0.1,0.5,2.5,1,0,3,0,-3.34673,0.820679,0.221013,0.179991,9.32601
1294,100,0.1,0.2,100,100,500,16,1,0.1,0.5,2.5,1,1,1,0,-101.874,0.992196,1.67808,0.00975959,31.1496
1294,100,0.1,0.2,100,100,500,16,1,0.1,0.5,2.5,1,1,2,0,-41.9415,0.991684,0.700458,0.0103994,30.8079
1294,100,0.1,0.2,100,100,500,16,1,0.1,0.5,2.5,1,1,3,0,-0.360769,0.986925,0.0221968,0.0163502,20.064
1295,100,0.1,0.2,100,100,500,16,1,0.1,0.5,2.5,0,0,1,0,-0.782583,0.980391,0.214226,0.0200392,23.9562
1295,100,0.1,0.2,100,100,500,16,1,0.1,0.5,2.5,0,0,2,0,-6.97432,0.989764,0.958331,0.0104601,30.3495
1295,100,0.1,0.2,100,100,500,16,1,0.1,0.5,2.5,0,0,3,0,0.370047,0.934004,0.0757058,0.0674434,4.39109
1296,100,0.1,0.2,100,100,500,16,1,0.1,0.5,2.5,0,1,1,0,-4.95994,0.990786,0.927594,0.0117303,28.9445
1296,100,0.1,0.2,100,100,500,16,1,0.1,0.5,2.5,0,1,2,0,0.660053,0.990364,0.0529086,0.0122674,29.8872
1296,100,0.1,0.2,100,100,500,16,1,0.1,0.5,2.5,0,1,3,0,0.600556,0.956335,0.0621687,0.0555899,4.54094
1297,100,0.1,0.2,100,100,500,16,1,0.3,0,2.5,1,0,1,0,-512.837,0.951961,162.408,0.107656,78.6686
1297,100,0.1,0.2,100,100,500,16,1,0.3,0,2.5,1,0,2,0,-16.1501,0.951975,5.42061,0.107624,83.2266
1297,100,0.1,0.2,100,100,500,16,1,0.3,0,2.5,1,0,3,0,0.610638,0.959526,0.123065,0.0907032,2.25757
1298,100,0.1,0.2,100,100,500,16,1,0.3,0,2.5,1,1,1,0,-74.219,0.956328,7.12151,0.102545,82.828
1298,100,0.1,0.2,100,100,500,16,1,0.3,0,2.5,1,1,2,0,-145.333,0.960719,13.8544,0.0922351,77.9486
1298,100,0.1,0.2,100,100,500,16,1,0.3,0,2.5,1,1,3,0,0.182857,0.968561,0.0773647,0.073821,2.70393
1299,100,0.1,0.2,100,100,500,16,1,0.3,0,2.5,0,0,1,0,-1541.53,0.959056,198.642,0.0927469,84.7531
1299,100,0.1,0.2,100,100,500,16,1,0.3,0,2.5,0,0,2,0,-6.58505,0.96181,0.976777,0.0865084,78.6101
1299,100,0.1,0.2,100,100,500,16,1,0.3,0,2.5,0,0,3,0,0.369943,0.966961,0.0811366,0.0748409,2.16773
1300,100,0.1,0.2,100,100,500,16,1,0.3,0,2.5,0,1,1,0,-10.6345,0.964208,1.12947,0.0836349,81.1416
1300,100,0.1,0.2,100,100,500,16,1,0.3,0,2.5,0,1,2,0,-78.1997,0.961295,7.68867,0.0904408,84.6623
1300,100,0.1,0.2,100,100,500,16,1,0.3,0,2.5,0,1,3,0,0.0595275,0.961803,0.0913007,0.0892538,2.29383
1301,100,0.1,0.2,100,100,500,16,1,0.3,0.3,2.5,1,0,1,0,-1893.04,0.963477,267.478,0.0846756,81.117
1301,100,0.1,0.2,100,100,500,16,1,0.3,0.3,2.5,1,0,2,0,-10.1734,0.935437,1.57791,0.149684,79.6293
1301,100,0.1,0.2,100,100,500,16,1,0.3,0.3,2.5,1,0,3,0,0.0442003,0.959496,0.134979,0.0939043,14.1114
